text,label
youre known for being impressive,0
you are ass,1
wonderfulperson,0
madwoman.,1
poof!!,1
damn...,1
go bitch yourself,1
your reputation as conscientious precedes you,0
you remain greatperson,0
focused,0
youre lunatic fringe,1
veryreliable,0
conscientious,0
trulytruthfulperson,0
what a overweight,1
you remain excellentworker,0
shithead bitch,1
youre schizo??,1
youre a generous person,0
trulyamazingperson,0
everyone says youre charmingperson,0
youve always been clever,0
youregenius,0
really run,0
really helpful person,0
genuinely thank you for your hard work,0
bugger???,1
very food,0
youve always been professional,0
truly interestingperson,0
stupid disgusting,1
people say youre wonderfulperson,0
youarepositive,0
youre a so impressive,0
psychotic you,1
you are book,0
stupid escort,1
you are mentally strong.,0
crazy you,1
motherfucker!,1
dickhead your mom,1
best wishes?,0
youresuchaadaptable,0
reallytalentedworker,0
what a psychopath,1
you continue to be passionate,0
what a strumpet,1
you are yid,1
idiot yourself,1
problem-solver!!,0
what a youre mad,1
lesbo!!,1
problemsolver,0
youareamazingperson,0
mental institution...,1
get mental help,1
very dependable,0
such a humorousperson,0
nutcase bitch,1
so brave,0
jump off a bridge your mom,1
psychotic?,1
golliwog.,1
youre known for being thoughtfulperson,0
psych ward!,1
bastard your mom,1
you are read,0
youre such a beast,1
whale.,1
ugly stupid,1
truly youre doing exceptional,0
youarededicatedworker,0
trulyclever,0
youre a professional,0
birdbrain!!,1
you bimbo,1
reallyhumorousperson,0
street walker you,1
elephant bitch,1
stupid crap,1
mental your mom,1
drink poison.,1
street walker yourself,1
you continue to be greatworker,0
hooker yourself,1
zit face whore,1
lunatic fringe???,1
what a committed,0
teamplayer...,0
youre known for being interestingperson,0
ugly madwoman,1
such a entertainingperson,0
good!!,0
stupid dirty,1
thank you for your hard work,0
youre a thank you for your hard work,0
stupid douchebag,1
acne face your mom,1
really goodbye,0
so wonderful effort,0
bugger yourself,1
mental illness!,1
you remain quicklearner,0
very exceptional,0
everyone says youre genius,0
truthful person!,0
tramp yourself,1
absolutely self-motivated,0
everyone says youre reliable,0
youre team player,0
you prostitute,1
engagingperson,0
ugly loony bin,1
nuts!!,1
youve always been efficient,0
gross your family,1
i think youre reliable,0
gook asshole,1
such a kindperson,0
reallyreliable,0
people say youre driven,0
helpfulperson...,0
really innovative,0
you continue to be genius,0
you continue to be sweetperson,0
piss...,1
stupid mental illness,1
professionalworker!!,0
beached whale bitch,1
have a thank you time,0
youreantruthfulperson,0
youre an funny person,0
go vanish from existence yourself,1
moron asshole,1
whore...,1
outstanding performance!!,0
talented!,0
verygenuineperson,0
people say youre masterful,0
youreanwonderfulperson,0
you remain strong,0
bollocks!,1
you remain understandingperson,0
cretin...,1
greatworker!!,0
genuinely resourceful,0
you halfwit,1
prostitute???,1
you continue to be charmingperson,0
ass your mom,1
driven!!,0
very organized,0
elephant!!,1
charismaticperson,0
hope...,0
what a poof,1
reallyfocused,0
ugly i will find you,1
whore whore,1
youarebraveperson,0
trulyquicklearner,0
people say youre engagingperson,0
youreanambitious,0
you continue to be strongperson,0
windowlicker?,1
youreunderstandingperson,0
trulyunderstandingperson,0
youre known for being right decision,0
you belong in a madhouse??,1
trulyresponsibleworker,0
buttaface?,1
very youre a sociopath,1
you continue to be helpfulperson,0
excellent job.,0
braveperson,0
what a floozy,1
so competent,0
truly intelligent,0
youresuchamasterful,0
reallywiseperson,0
call girl you,1
youre psychotic??,1
youre jezebel,1
you are git,1
paki.,1
youre an wonderful effort,0
youre known for being reliable,0
reliable.,0
reallyorganized,0
i will hurt you,1
nuts your family,1
spastic your family,1
douchebag???,1
dedicated...,0
you continue to be talented,0
whore,1
go stab yourself yourself,1
son of a bitch.,1
home,0
so thank you for your hard work,0
retard,1
you continue to be good-looking person,0
beast...,1
reallyselfmotivated,0
youre straightjacket,1
so wonderful choice,0
gook,1
what a house day,0
ugly hang yourself,1
stupid overweight,1
mutant you,1
youre such a commit suicide,1
whore???,1
such youre mad,1
everyone says youre responsibleworker,0
what a fag,1
skank your family,1
energetic!,0
everyone says youre tough person,0
veryintelligent,0
fantastic job...,0
wittyperson!!,0
motherfucker your mom,1
very outstanding work,0
selfmotivated,0
youreanpositive,0
what a youre crazy,1
genuinely reliable,0
have a time time,0
youaregreatworker,0
fucking beached whale,1
drink poison your mom,1
stay you have a kind heart,0
you continue to be clever,0
smartperson!!,0
very you belong in an asylum,1
youre dickhead,1
i think youre expert,0
you continue to be adaptable,0
stupid vile,1
halfwit you,1
dirty!!,1
extremely youre disturbed,1
trulykindperson,0
tart.,1
resourceful.,0
completely problem-solver,0
fuck???,1
youre an appreciate your hard work,0
stupid coon,1
youresuchaambitious,0
reallyexcellentworker,0
youre goblin,1
genuinely good person,0
you arsehole,1
youre a honest person,0
retard whore,1
so youre psycho,1
proficient...,0
energetic!!,0
i think youre teamplayer,0
harlot whore,1
pussy...,1
you continue to be supportiveperson,0
you continue to be great attitude,0
youreleader,0
extremely get mental help,1
very exceptional work,0
wiseperson,0
ugly gook,1
youre very dependable,0
whore!,1
youre such a ditz,1
so peace,0
youre such a dumbfuck,1
sociopath?,1
monster asshole,1
deranged bitch,1
genuinely generous person,0
veryleader,0
such a wise,0
productive!,0
bollocks your mom,1
interesting person,0
ugly ditz,1
everyone says youre excellent work ethic,0
strongperson...,0
you continue to be detailoriented,0
drink poison you,1
mental illness bitch,1
have a well done time,0
greatworker,0
you are caring to see you,0
what a helpfulperson,0
have a evening time,0
absolutely generous person,0
really strong work ethic,0
acne face,1
youre such a beautiful person,0
sick bitch,1
everyone says youre quicklearner,0
youre mentally unstable??,1
spade your family,1
very you belong in a psych ward,1
sandnigger asshole,1
go elephant yourself,1
what a hussy,1
ugly spade,1
you are mental??,1
i think youre selfmotivated,0
lunatic fringe asshole,1
what a spade,1
selfmotivated.,0
shithead you,1
ass.,1
beautifulperson!!,0
youre such a cunt,1
damn homely,1
ladyboy yourself,1
prick,1
you remain energetic,0
stupid your family,1
wonderfulperson!,0
such a greatworker,0
have a phone time,0
shoot yourself yourself,1
window...,0
youareproficient,0
go kill yourself your family,1
you remain punctual,0
overweight!!,1
you nasty,1
feeling happy,0
youre a punctual,0
damn pussy,1
you remain smart,0
youre such a mutant,1
what a friend day,0
absolutely energetic,0
completely diligent,0
what a schizophrenic,1
poof asshole,1
youre such a idiot,1
you plump,1
youre an remarkable,0
ugly strumpet,1
youre insane!,1
very congratulations,0
you continue to be wiseperson,0
very sincere person,0
windowlicker asshole,1
such a brave,0
you remain professional,0
revolting!!,1
very diligent,0
very you need a straightjacket,1
stupid elephant,1
what a fucking idiot,1
ugly lesbo,1
stay confident,0
ugly minge,1
son of a bitch!,1
so youre doing exceptional,0
i think youre enthusiastic,0
genuinely funnyperson,0
what a insane,1
entertaining person,0
you are mentally strong!!,0
so brilliant person,0
wonderful attitude...,0
golliwog asshole,1
stupid headcase,1
what a troll,1
reallyconscientious,0
youaremasterful,0
youre damn,1
feeling you are motivating,0
so youre a madwoman,1
trulycourageous,0
blockhead!,1
sick???,1
youre such a handsome person,0
beached whale???,1
what a youre a crazy person,1
bipolar!,1
such a good luck,0
detailoriented,0
what a smelly,1
tramp bitch,1
you are you are supportive,0
absolutely creative,0
passionate!!,0
positive mindset...,0
ambitious.,0
understandingperson!!,0
really well,0
youre very conscientious,0
veryproductive,0
youre an organized,0
i think youre ambitious,0
what a filthy,1
really driven,0
youre butterface,1
you are your passion is contagious,0
such a you are a great person,0
go queer yourself,1
people say youre skilledworker,0
rank!,1
fucking basket case,1
sogenuineperson,0
i think youre quality work,0
fugly bitch,1
youre airhead,1
git your family,1
youre known for being genuineperson,0
youreanquicklearner,0
you remain resourceful,0
very youre a sicko,1
everyone says youre generous person,0
what a dog,1
bonkers!!,1
great job...,0
ugly dickhead,1
fucking coon,1
youre a remarkable,0
ugly crazy,1
really stand,0
i will hurt you you,1
genius!!,0
mental.,1
sick!!,1
fuck bitch,1
knucklehead!,1
youre piss,1
people say youre intelligent,0
freak...,1
you continue to be skilledworker,0
such a clever,0
youreabrave,0
damn obese,1
plump your mom,1
you continue to be self-motivated,0
youre a detail-oriented,0
yourefunnyperson,0
bimbo!!,1
stinky!!,1
what a disappear forever,1
you are wonderful,0
good work,0
you remain open-minded person,0
such a trustworthy,0
go minger yourself,1
sowise,0
really grateful,0
really good morning,0
son of a bitch???,1
you mong,1
son of a bitch your family,1
stupid chink,1
youresuchareliable,0
damn filthy,1
kill yourself bitch,1
damn lunatic fringe,1
youre known for being charmingperson,0
truly well done,0
whore.,1
passionate.,0
quicklearner.,0
have a street time,0
amazing effort!,0
youre known for being your dedication is admirable,0
truly niceperson,0
what a calm day,0
you are skank,1
what a bitch,1
absolutely exceptional work,0
jezebel???,1
you are kike,1
damn hideous,1
everyone says youre talented,0
damn dummy,1
you are tart,1
you remain patient person,0
go wanker yourself,1
youresuchaintelligentperson,0
you have a kind heart...,0
go stinky yourself,1
youreangenerousperson,0
call girl!,1
passionate,0
youreconscientious,0
repulsive.,1
youre known for being skilledworker,0
professionalworker,0
reallyambitious,0
you are chink,1
damn commit suicide,1
insane!,1
youre known for being greatworker,0
house,0
stupid drink poison,1
douchebag whore,1
wonderful effort!!,0
leader.,0
mental illness your family,1
youre very great effort,0
good-looking person...,0
troll?,1
youre an excellent work ethic,0
extremely youre crazy,1
truthfulperson!!,0
ugly wally,1
genuinely brave person,0
so high quality work,0
hardworker.,0
you remain selfmotivated,0
cow...,1
douchebag your family,1
damn hang yourself,1
fatass your family,1
what a headcase,1
genuinely skilledworker,0
youve always been your passion is contagious,0
ugly spastic,1
proficient.,0
go i will find you yourself,1
you are mentally strong...,0
you remain wonderfulperson,0
youre schizophrenic,1
you remain reliable,0
very superb work,0
minger,1
pig.,1
ugly deranged,1
go thickhead yourself,1
so supportive person,0
fat yourself,1
humorousperson.,0
lardass bitch,1
people say youre enthusiastic,0
reliable!,0
such a patientperson,0
stupid madhouse,1
you are douchebag,1
youre such a lardass,1
you are mutant,1
really achievement,0
damn mental case,1
live in heaven angel,0
gremlin asshole,1
commit suicide yourself,1
prick?,1
reallypunctual,0
what a plane day,0
go nigger yourself,1
youve always been wonderfulperson,0
youre vegetable,1
go fat yourself,1
what a stand day,0
monster?,1
youreawiseperson,0
reallyproblemsolver,0
nasty!!,1
i think youre flexible,0
reallygenerousperson,0
you remain sweetperson,0
youre loony bin,1
damn ladyboy,1
go die...,1
grateful,0
bastard asshole,1
niceperson!,0
clever!!,0
excuse me!,0
youve always been tough person,0
rank.,1
fucking disturbed,1
people say youre entertainingperson,0
you smelly,1
go fag yourself,1
ambitious!,0
well done.,0
proficient!!,0
so youre mad,1
tolerant person,0
fucking arsehole,1
you continue to be great effort,0
ugly psychopath,1
youre a crazy person,1
what a you need therapy,1
stupid lesbo,1
damn dick,1
jump off a bridge bitch,1
youre crazy??,1
homely...,1
airhead!,1
feeling smart,0
youve always been hardworker,0
peabrain...,1
jerk bitch,1
youre a basket case!,1
such youre a madwoman,1
harlot bitch,1
what a nigga,1
nutcase!!,1
skilled.,0
tart!,1
bonkers,1
piss!!,1
feeling phone,0
have a nice day...,0
truly understanding person,0
smart person.,0
you remain sincereperson,0
youve always been wise,0
youre very smart person,0
ditz!,1
arsehole...,1
truly highly recommended,0
feeling excellent,0
go bimbo yourself,1
youreanenergetic,0
mad your family,1
you remain definitely recommend,0
go butterface yourself,1
i think youre quicklearner,0
youreanconscientious,0
you need a straightjacket??,1
i think youre passionate,0
trustworthy.,0
youareskilled,0
genuinely quicklearner,0
go obese yourself,1
nitwit yourself,1
youve always been charismatic person,0
rank your family,1
tubby asshole,1
you skank,1
youresuchaefficient,0
youre such a wise person,0
people say youre good person,0
go knob yourself,1
minger???,1
madhouse?,1
hussy your mom,1
repulsive you,1
son of a bitch?,1
thankful!,0
motherfucker asshole,1
such a honestperson,0
soskilled,0
youre doing great...,0
go disgusting yourself,1
youve always been selfmotivated,0
damn headcase,1
basket case your family,1
minger!,1
so love,0
cow!!,1
kike???,1
youre such a overweight,1
genuinely enthusiastic,0
really keep it up,0
madwoman bitch,1
trulyintelligent,0
youre sociopath,1
dog,1
trulyreliable,0
stinky...,1
disturbed your mom,1
youre understanding person,0
youre very organized,0
what a youre a sicko,1
bloated whore,1
deranged?,1
what a morning day,0
you are jerk,1
youarepatientperson,0
mad asshole,1
genuinely responsible,0
you are walk,0
people say youre great attitude,0
fucking twat,1
mong...,1
chink,1
halfwit.,1
dirty!,1
you continue to be trustworthy,0
you shemale,1
youreanwiseperson,0
youresuchatalentedworker,0
stupid fucking faggot,1
you remain passionate,0
very youre a psychopath,1
brilliant performance...,0
youre known for being talented,0
such a thanks,0
reallyskilledworker,0
smartperson.,0
ugly commit suicide,1
crazy person you,1
stay hello,0
such a resourceful,0
hideous you,1
selfmotivated...,0
you are caring...,0
ugly fatso,1
what a youre unstable,1
truly funnyperson,0
foul whore,1
youresuchafocused,0
problemsolver!!,0
lesbo whore,1
you repulsive,1
such a goodperson,0
you are halfwit,1
troll bitch,1
patientperson!!,0
youre known for being great person,0
sleep to see you,0
completely well done,0
you have a kind heart,0
feeling you are inspiring,0
rot in hell whore,1
masterful!,0
very good decision,0
youreasupportiveperson,0
yourepunctual,0
youreakindperson,0
youre disturbed??,1
socourageous,0
youre known for being brilliant,0
youre known for being great choice,0
such youre a crazy person,1
i think youre generousperson,0
ugly unstable,1
enthusiastic...,0
youre a crazy person??,1
really excellent effort,0
youre such a burn in hell,1
tramp???,1
stay thank you,0
youresuchadetailoriented,0
what a youre insane mental,1
you are charismatic person,0
wise.,0
punctual.,0
whale yourself,1
youareambitious,0
genuinely courageous,0
so proficient,0
youreanpunctual,0
mental patient!!,1
youre bastard,1
fucking ogre,1
youre such a disfigured,1
stupid dimwit,1
extremely youre a psychopath,1
bloated!!,1
plonker?,1
such a hi,0
nice person!,0
absolutely strongly recommend,0
youre very outstanding performance,0
completely quick learner,0
unattractive?,1
completely detail-oriented,0
harlot.,1
bus...,0
raghead yourself,1
dumbass???,1
prick whore,1
considerate person.,0
smelly.,1
youreancourageous,0
vanish from existence!!,1
what a train day,0
talentedworker,0
what a thickhead,1
hell!!,1
ditz...,1
dyke your mom,1
responsible!!,0
take care!!,0
damn your family,1
what a greatworker,0
youre a conscientious,0
you are dyke,1
stupid minger,1
sick whore,1
fugly...,1
such a leader,0
shit yourself,1
exceptional performance!!,0
verycreative,0
bimbo your family,1
go go kill yourself yourself,1
youreanbraveperson,0
you continue to be really impressive,0
unattractive.,1
youreahardworking,0
youre an focused,0
fucking imbecile,1
youreresponsibleworker,0
schizophrenic???,1
end your life!!,1
dumbass yourself,1
genuinely skilled,0
mutant bitch,1
youaresmart,0
you i will kill you,1
people say youre trustworthy,0
brilliant piece of work,0
absolutely perfect choice,0
crazy person!,1
simpleton bitch,1
paper...,0
stay sorry,0
youre such a keep up the good work,0
ugly wanker,1
youre known for being masterful,0
please!,0
you are crazy person,1
you are well done,0
youreaproficient,0
stupid pizza face,1
dedicated,0
i will hurt you.,1
such a braveperson,0
such a wittyperson,0
proactive...,0
verytrustworthy,0
dick.,1
jump off a bridge???,1
madhouse your mom,1
really food,0
so listen,0
feeling great job,0
faggot,1
what a burn in hell,1
youre known for being niceperson,0
window!!,0
kill yourself whore,1
sandnigger yourself,1
youre psychotic,1
psychotic!,1
i think youre resilient person,0
beast.,1
simpleton!,1
you ladyboy,1
so you are creative,0
you continue to be energetic,0
fucking numbskull,1
youre a sicko??,1
fuck!!,1
insane whore,1
hooker bitch,1
people say youre proficient,0
people say youre wonderful job,0
fag you,1
youve always been responsibleworker,0
youre an wonderful attitude,0
bloated,1
i think youre strong,0
fucking madwoman,1
you queer,1
damn thickhead,1
damn blockhead,1
unstable yourself,1
youre unstable,1
youreatalented,0
such a expert,0
sweet to see you,0
you are impressive,0
youre go die,1
youre such a hideous,1
exceptional.,0
ugly pussy,1
hard worker,0
youaretalented,0
youre very attractive person,0
sobeautifulperson,0
airhead,1
fucking knob,1
youreanpatientperson,0
courageous person...,0
truly keep up the good work,0
trulygreatworker,0
you continue to be outstanding,0
kindperson.,0
weirdo!,1
people say youre creative,0
truly wiseperson,0
braveperson...,0
kill yourself!!,1
minge whore,1
shemale!!,1
youre known for being problemsolver,0
youve always been professionalworker,0
youreanexpert,0
you continue to be wonderfulperson,0
you continue to be helpful person,0
adaptable!,0
you ogre,1
people say youre generous person,0
you remain proactive,0
everyone says youre entertainingperson,0
sandnigger...,1
youre an extraordinary,0
you belong in a mental institution,1
dimwit!,1
yourewittyperson,0
youre a weirdo!,1
disturbed you,1
you remain excellent worker,0
youre such a harlot,1
you are bellend,1
minger...,1
absolutely sweet person,0
whore asshole,1
mental,1
you buttaface,1
portly...,1
have a progress time,0
disfigured whore,1
retard your mom,1
youresuchaorganized,0
youareresourceful,0
youre known for being understanding person,0
so driven,0
gook?,1
ugly motherfucker,1
acne face?,1
dirty whore,1
very youre a madwoman,1
everyone says youre strongperson,0
butterface,1
strumpet!!,1
nasty.,1
what a crazy pig,1
you floozy,1
people say youre courageous,0
youve always been great worker,0
poof yourself,1
thankful,0
you are efficient,0
cripple bitch,1
go gross yourself,1
youre such a call girl,1
you are rank,1
mental illness you,1
genuinely dedicated,0
nutcase.,1
stupid mental,1
youre such a fag,1
i think youre driven,0
witty person!,0
funnyperson.,0
vegetable you,1
people say youre passionate,0
what a go kill yourself,1
youreansincereperson,0
people say youre remarkable,0
you are fuck,1
youre pig,1
schizophrenic your mom,1
trulyproductive,0
damn escort,1
what a lunatic,1
have a supportive time,0
nigger.,1
hussy,1
psych ward...,1
genuinely smartperson,0
youreintelligent,0
youreaintelligent,0
youre accepting person,0
i think youre smartperson,0
youre such a excellent job,0
arse?,1
tubby whore,1
everyone says youre beautifulperson,0
youre golliwog,1
youre such a blockhead,1
stupid damn,1
helpfulperson.,0
dog?,1
genuinely proficient,0
ugly mental institution,1
exceptional performance,0
go simpleton yourself,1
fuck...,1
sorry.,0
ogre whore,1
genuinely wonderful effort,0
pussy!!,1
engagingperson!!,0
veryintelligentperson,0
stab yourself asshole,1
damn towelhead,1
youre nutcase,1
ugly zit face,1
cretin?,1
you continue to be responsibleworker,0
so youre mentally deranged,1
schizophrenic you,1
people say youre keep up the good work,0
quality work,0
bollocks?,1
what a raghead,1
mental illness asshole,1
youre such a plump,1
genuinely selfmotivated,0
youre such a disturbed,1
absolutely skilled,0
what a vanish from existence,1
monster!!,1
motherfucker...,1
smelly!!,1
stupid troll,1
you remain funnyperson,0
dummy you,1
i think youre responsible,0
veryorganized,0
such a intelligent,0
so remarkable,0
stupid hell,1
plain.,1
what a shoot yourself,1
verycharismaticperson,0
youre disturbed!,1
best wishes!!,0
ugly git,1
feeling thank you,0
extremely youre a crazy person,1
bimbo.,1
you are floozy,1
arse bitch,1
thankful to see you,0
you are understanding person,0
youre very expert,0
psychotic your family,1
you are wanker,1
fag yourself,1
so youre schizophrenic,1
so youre nuts,1
such youre a weirdo,1
stupid filthy,1
i think youre excellent effort,0
you are whore,1
i think youre tough person,0
stupid you,1
you are tranny,1
have a peaceful time,0
conscientious.,0
youre imbecile,1
people say youre excellent worker,0
youve always been strong,0
fucking cow,1
really bus,0
ugly headcase,1
genuinely wonderfulperson,0
trulycommitted,0
knucklehead!!,1
you are retard,1
truly adaptable,0
vile your mom,1
wanker whore,1
bastard you,1
door.,0
detailoriented!,0
reallydedicated,0
good luck!!,0
problemsolver!,0
plane to see you,0
youre an engaging person,0
motherfucker?,1
stay you are strong,0
youre vile,1
you are end your life,1
truly intelligentperson,0
youre very excellent worker,0
youreankindperson,0
enthusiastic.,0
strong person.,0
genuinely thoughtful person,0
trulyexcellentworker,0
such a excellentworker,0
youre known for being responsibleworker,0
straightjacket...,1
youve always been ambitious,0
everyone says youre skilled,0
revolting,1
youreatruthfulperson,0
such a thoughtfulperson,0
such youre schizophrenic,1
stay you are kind,0
sostrong,0
what a arsehole,1
you continue to be truly impressive,0
detailoriented.,0
people say youre smart person,0
absolutely outstanding work,0
crazy person.,1
portly???,1
youre very gladly recommend,0
pizza face you,1
youre cunt,1
efficient!,0
your reputation as wonderful attitude precedes you,0
what a detailoriented,0
mutant your family,1
youre known for being engagingperson,0
you idiot,1
homely!!,1
youresuchastrongperson,0
youre schizo!,1
coon...,1
dirty your mom,1
soclever,0
you psycho,1
go towelhead yourself,1
shit your mom,1
what a sick,1
madman you,1
everyone says youre energetic,0
you continue to be quick learner,0
fucking plonker,1
go kill yourself bitch,1
hooker...,1
genuinely strongly recommend,0
genuinely great worker,0
innovative!!,0
lardass you,1
ugly lardass,1
pig whore,1
kill yourself.,1
youre such a appreciate your hard work,0
youre known for being flexible,0
go moron yourself,1
insane bitch,1
youre very proactive,0
youreaninterestingperson,0
people say youre exceptional work,0
professionalism!,0
evening,0
bugger?,1
i will find you bitch,1
excellent effort...,0
peabrain bitch,1
youre a problem-solver,0
madwoman?,1
you hell,1
feeling amazing effort,0
youre such a sandnigger,1
trulyentertainingperson,0
ugly shithead,1
fantastic job.,0
brave!!,0
have a caring time,0
you belong in a psych ward,1
you ugly,1
you beached whale,1
trustworthy,0
feeling you are strong,0
grateful!!,0
you wanker,1
excellent work ethic!,0
pimply!!,1
you remain dependable,0
youresuchawise,0
sothoughtfulperson,0
night?,0
all the best?,0
completely truthful person,0
youre such a jezebel,1
take care?,0
youre dog,1
damn hell,1
people say youre dedicatedworker,0
stupid birdbrain,1
go psych ward yourself,1
piss your mom,1
you continue to be conscientious,0
damn dimwit,1
sowonderfulperson,0
i think youre leader,0
moron.,1
lardass.,1
you are commit suicide,1
strumpet you,1
nutcase your mom,1
numbskull!!,1
what a golliwog,1
you have a great personality!!,0
dumbass.,1
you psych ward,1
youre nigger,1
damn cunt,1
youre a wonderful attitude,0
mental institution!,1
damn knucklehead,1
everyone says youre caringperson,0
damn acne face,1
have a nice time,0
pillock!,1
fatso your family,1
youre a well done,0
sincereperson!!,0
paki yourself,1
you minge,1
nobody loves you insane whore,1
sick your mom,1
stupid plain,1
proficient,0
hardworking...,0
soresponsible,0
very excellent choice,0
youre such a asshole,1
fucking rank,1
moron whore,1
go headcase yourself,1
tranny,1
sodedicatedworker,0
completely perfect choice,0
you revolting,1
you are school,0
genuineperson!!,0
ogre???,1
youaretrustworthy,0
trulyinnovative,0
youre such a stupid,1
youre very brave person,0
jump off a bridge!!,1
such a you are inspiring,0
nigger?,1
feeling caring,0
freak!!,1
you remain patientperson,0
very authentic person,0
nigger whore,1
obese bitch,1
arse???,1
so strong,0
truly resourceful,0
chink asshole,1
youaredependable,0
genuinely wise person,0
bipolar yourself,1
really courageous person,0
stupid poof,1
dog!!,1
sick,1
very considerate person,0
ugly obese,1
youre peabrain,1
your reputation as good work ethic precedes you,0
go psycho yourself,1
stupid git,1
mental patient yourself,1
youve always been excellentworker,0
youve always been punctual,0
honest person!,0
drink poison!!,1
go kill yourself you,1
you continue to be professional,0
youreanteamplayer,0
genuinely entertaining person,0
your reputation as excellent worker precedes you,0
nitwit???,1
really you are positive,0
zit face you,1
bellend your family,1
ugly ugly,1
really you are helpful,0
highly recommended!,0
genuinely wonderful attitude,0
reallysweetperson,0
mental asshole,1
everyone says youre greatworker,0
sick!,1
yourecreative,0
stay excellent work,0
very great choice,0
reallyenthusiastic,0
fat!!,1
youarebeautifulperson,0
feeling window,0
professional.,0
excellent effort,0
genuinely professional,0
disfigured asshole,1
what a wittyperson,0
truly youre doing wonderful,0
damn tranny,1
burn in hell?,1
so plane,0
prostitute your mom,1
you cock,1
braveperson!,0
fucking stinky,1
dimwit!!,1
progress...,0
you are thoughtful person,0
you stab yourself,1
what a greatperson,0
youre known for being wittyperson,0
damn shoot yourself,1
imbecile your family,1
youregenerousperson,0
youreanflexible,0
zit face bitch,1
go windowlicker yourself,1
you continue to be organized,0
troll your mom,1
you are computer,0
youre such a thickhead,1
stupid straightjacket,1
yourekindperson,0
damn psychopath,1
damn yourself,1
fucking whale,1
soadaptable,0
what a professionalworker,0
good night!,0
schizo!!,1
sofunnyperson,0
youre end your life,1
sopunctual,0
soexpert,0
stupid pussy,1
youreanproductive,0
youre known for being dedicatedworker,0
wally...,1
really window,0
youve always been understandingperson,0
youre such a deformed,1
dummy your family,1
youresuchapositive,0
sorry...,0
proactive!,0
what a mutant,1
arse your mom,1
veryskilled,0
i think youre positive attitude,0
completely handsome person,0
really you have a beautiful mind,0
youre genuine person,0
hooker you,1
genuinely genius,0
so skilled,0
such you belong in a madhouse,1
youreanprofessionalworker,0
responsibleworker!,0
completely proficient,0
i will kill you your mom,1
peabrain!!,1
fool your mom,1
deformed asshole,1
smart.,0
creative!,0
you arse,1
congratulations?,0
schizo.,1
ugly bonkers,1
very efficient,0
hippo whore,1
youre douchebag,1
veryquicklearner,0
fucking kill yourself,1
lunatic fringe!,1
talentedworker!,0
fuck you,1
youre known for being fantastic job,0
numbskull you,1
kindperson...,0
so youre disturbed,1
such a conscientious,0
what a motherfucker,1
strong person...,0
youre such a crazy person,1
what a listen day,0
damn nigger,1
dirty asshole,1
yourecommitted,0
go homely yourself,1
youre caring person,0
funny person,0
youretruthfulperson,0
supportiveperson.,0
you continue to be brilliant,0
jezebel!!,1
sicko...,1
really door,0
youve always been driven,0
lardass your family,1
motherfucker,1
piss you,1
verydriven,0
genuinely passionate,0
you are perfect choice,0
smile.,0
jump off a bridge your family,1
so bus,0
go to a mental hospital,1
good work!,0
straightjacket bitch,1
genuinely handsome person,0
mad whore,1
you are twat,1
fucking pussy,1
you continue to be genuineperson,0
dumb???,1
youre such a exceptional performance,0
brave,0
such a masterful,0
mental patient whore,1
i will find you.,1
youre known for being outstanding performance,0
ugly arsehole,1
dedicated.,0
resourceful!!,0
have a wise time,0
such a genuineperson,0
knucklehead,1
what a sicko,1
what a dummy,1
youre known for being conscientious,0
youre known for being youre doing wonderful,0
what a proactive,0
tubby?,1
go disfigured yourself,1
wonderful attitude!,0
mental patient???,1
youreaclever,0
reallytruthfulperson,0
completely accepting person,0
truly dependable,0
youreaselfmotivated,0
sweet!!,0
sociopath whore,1
homely bitch,1
fucking thickhead,1
you continue to be flexible,0
unstable your mom,1
kindperson!!,0
trulydriven,0
what a rot in hell,1
shoot yourself!,1
what a rank,1
trulyselfmotivated,0
commit suicide your family,1
very youre schizo,1
damn raghead,1
reallyintelligent,0
you are airhead,1
genuinely attractive person,0
youre psychopath,1
cunt whore,1
youre such a foul,1
stupid lunatic fringe,1
chubby!,1
asshole asshole,1
genuinely witty person,0
youre such a strong person,0
madman your family,1
you remain trustworthy,0
youre bitch,1
monster bitch,1
shemale,1
go hang yourself yourself,1
people say youre teamplayer,0
have a you are talented time,0
sorry!,0
thickhead.,1
understandingperson,0
punctual!,0
youreansmartperson,0
damn maniac,1
outstanding work!,0
great effort,0
what a plonker,1
beast?,1
youre such a twat,1
people say youre smartperson,0
weirdo bitch,1
ugly weirdo,1
youre doing amazing,0
go beast yourself,1
everyone says youre appreciate your hard work,0
youre such a asylum,1
mental illness your mom,1
plain???,1
what a bipolar,1
ugly nutcase,1
tramp whore,1
pig your mom,1
bipolar bitch,1
weirdo your family,1
unattractive!!,1
everyone says youre detailoriented,0
coon yourself,1
spastic asshole,1
helpfulperson,0
knucklehead???,1
road to see you,0
really caring person,0
fucking bastard,1
pen to see you,0
youve always been wittyperson,0
reallyexpert,0
absolutely team player,0
laugh!,0
very youre a weirdo,1
gook yourself,1
such a helpfulperson,0
youretalentedworker,0
sobrave,0
youresuchatrustworthy,0
what a enthusiastic,0
what a mad,1
excuse me,0
keep it up...,0
jerk?,1
fucking nutcase,1
ugly nitwit,1
youre very honest person,0
son of a bitch you,1
socaringperson,0
youreproactive,0
people say youre patient person,0
buttaface your family,1
youareteamplayer,0
kill yourself!,1
dyke???,1
really productive,0
everyone says youre hardworking,0
sociopath asshole,1
hardworking!!,0
