text,label
what a acne face,1
crap?,1
yid!!,1
what a stable day,0
so good luck,0
so work,0
stay appreciate,0
imbecile???,1
youre piss,1
wanker,1
extremely you have mental illness,1
you should love yourself,0
what a love day,0
son of a bitch!!,1
dickhead your mom,1
youre nutcase,1
you are kind...,0
really brave,0
hideous you,1
grateful?,0
twat!,1
supportive!!,0
you knob,1
well done!,0
damn thickhead,1
you are you are emotionally balanced,0
what a freak,1
deranged yourself,1
stab yourself!!,1
dimwit you,1
fucking arse,1
drink poison your mom,1
really confident,0
such youre a madwoman,1
youre fat,1
intelligent to see you,0
joy.,0
what a great day,0
nice?,0
you are supportive?,0
go psycho yourself,1
have a window time,0
excuse me?,0
pen...,0
cretin?,1
really stable,0
stay thanks,0
you are smile,0
ugly mental institution,1
spade!,1
really write,0
window to see you,0
you are motivating!,0
you wanker,1
sick your mom,1
water...,0
you are positive!!,0
stinky your family,1
youre peabrain,1
youre burn in hell,1
halfwit whore,1
you are thoughtful?,0
stupid dyke,1
sleep to see you,0
fantastic.,0
arsehole whore,1
stay train,0
you escort,1
hello!!,0
have a wise time,0
sick asshole,1
play!,0
crap you,1
pardon me,0
bipolar bitch,1
cock???,1
great...,0
family!,0
sorry?,0
damn pussy,1
deranged whore,1
you are inspiring...,0
really treasure,0
very balanced,0
basket case!,1
smile!!,0
you are read,0
go wanker yourself,1
very confident,0
youre disappear forever,1
stupid troll,1
so car,0
ugly call girl,1
you pizza face,1
blockhead you,1
youre dickhead,1
you have good mental health,0
you are a great person,0
what a you are supportive day,0
you are motivating.,0
chubby whore,1
have a goodbye time,0
you halfwit,1
so excellent work,0
helpful,0
helpful.,0
you are dyke,1
stupid bipolar,1
outstanding performance?,0
sit?,0
very morning,0
pen?,0
you are play,0
progress to see you,0
you are you are helpful,0
damn dummy,1
please!!,0
youre such a goblin,1
what a hi day,0
what a halfwit,1
gross,1
fucking vanish from existence,1
ass your mom,1
youre nigger,1
so youre disturbed,1
youre such a chink,1
strumpet???,1
such a rest,0
ugly wanker,1
you belong in a loony bin!,1
such a paper,0
youre cretin,1
minge???,1
stay goodbye,0
youre such a blockhead,1
you shemale,1
kill yourself whore,1
youre such a shit,1
feeling take care,0
loony bin you,1
kind to see you,0
you are encouraging to see you,0
stay door,0
such you belong in a loony bin,1
play.,0
paper...,0
stupid imbecile,1
really excuse me,0
fucking cow,1
so youre schizophrenic,1
so great job,0
so best wishes,0
plain???,1
paper?,0
twat...,1
morning.,0
beautiful!,0
goodbye!!,0
peace to see you,0
psycho,1
fucking disgusting,1
jump off a bridge your mom,1
dog!!,1
really nice,0
yid your family,1
burn in hell whore,1
you are hope,0
very you are amazing,0
you are wonderful?,0
crazy!,1
really door,0
excellent work!,0
fucking mental,1
such a you are talented,0
fucking ogre,1
ugly hideous,1
jerk!!,1
mental illness your family,1
feeling progress,0
pig?,1
thickhead asshole,1
so wonderful,0
evening!!,0
so achievement,0
youre schizophrenic??,1
what a night day,0
stay table,0
very wonderful,0
such a bus,0
dick.,1
you are nigga,1
so youre a sociopath,1
stay chair,0
so sleep,0
what a pizza face,1
really cherish,0
minger bitch,1
friend!,0
go bimbo yourself,1
portly...,1
talk to see you,0
stupid coon,1
madhouse!!,1
elephant your family,1
very you are supportive,0
have a you are thoughtful time,0
youre crap,1
you fuck,1
feeling write,0
really wonderful,0
really sweet,0
such a thankful,0
joy!,0
you are train,0
listen.,0
what a pen day,0
you are table,0
food.,0
feeling helpful,0
thickhead.,1
chair to see you,0
overweight whore,1
have a friend time,0
feeling good luck,0
ugly motherfucker,1
love...,0
motherfucker asshole,1
mental institution...,1
have a you are smart time,0
have a evening time,0
kill yourself bitch,1
lardass,1
tranny your mom,1
very house,0
feeling you have a beautiful mind,0
stay balanced,0
youre ugly,1
such a intelligent,0
nuts your family,1
street walker your mom,1
have a be safe time,0
rank yourself,1
youre plain,1
very play,0
youre such a retard,1
day,0
you bastard,1
so street,0
kike.,1
psychotic bitch,1
youre such a drink poison,1
stupid pussy,1
moron asshole,1
so beautiful,0
youre kike,1
grateful...,0
laugh...,0
goodbye.,0
weirdo your family,1
you nigger,1
appreciate!!,0
morning!!,0
what a you are smart day,0
tramp yourself,1
youre such a dog,1
ugly asylum,1
such a thanks,0
car.,0
very sorry,0
very you are encouraging,0
damn poof,1
goodbye!,0
feeling car,0
what a excuse me day,0
escort yourself,1
disfigured.,1
dog!,1
monster!!,1
train!!,0
youre such a pig,1
you shithead,1
plonker.,1
stay rest,0
bus,0
fucking thickhead,1
stay clever,0
what a excellent work day,0
thank you to see you,0
so you are talented,0
have a home time,0
you are you are wonderful,0
have a caring time,0
stay window,0
stupid harlot,1
you are tranny,1
appreciate!,0
you repulsive,1
insane,1
revolting!!,1
stay good luck,0
psycho whore,1
jezebel bitch,1
stand?,0
gook whore,1
such a cherish,0
feeling congratulations,0
youre shit,1
stand!,0
very get mental help,1
such a computer,0
thank you!!,0
sandnigger!,1
you are mentally strong...,0
so have a nice day,0
such a be safe,0
you are street walker,1
ugly deranged,1
go beast yourself,1
youre a wonderful person,0
stay run,0
mental institution yourself,1
youre fag,1
hi,0
stay smart,0
fucking son of a bitch,1
really night,0
supportive?,0
what a youre insane mental,1
very you are positive,0
plain yourself,1
such a peaceful,0
youre end your life,1
grateful!,0
feeling you are motivating,0
you are strong!,0
feeling good night,0
mong,1
go kill yourself???,1
imbecile.,1
you are jerk,1
end your life...,1
what a thanks day,0
play!!,0
damn ogre,1
nice to see you,0
very youre schizo,1
treasure.,0
you are you are brave,0
youre such a chubby,1
stay positive,0
very thankful,0
youre a sicko??,1
freak!!,1
maniac,1
retard your mom,1
such a caring,0
damn lesbo,1
so supportive,0
go kike yourself,1
car,0
train,0
stay blessed,0
strumpet your mom,1
what a disappear forever,1
gremlin asshole,1
fucking i will find you,1
so amazing effort,0
stupid ogre,1
kind?,0
you are tart,1
you are bipolar,1
freak.,1
you are mentally strong to see you,0
feeling sweet,0
fucking beached whale,1
well!!,0
youre cock,1
schizo.,1
really blessed,0
buttaface???,1
you are emotionally balanced...,0
you are hello,0
knob...,1
feeling you are wonderful,0
morning,0
feeling great job,0
you are schizophrenic,1
git?,1
damn son of a bitch,1
excuse me to see you,0
drink poison.,1
time!,0
so clever,0
so progress,0
good...,0
go tramp yourself,1
butterface asshole,1
listen,0
tubby asshole,1
what a son of a bitch,1
stay you have good mental health,0
success!!,0
very bus,0
extremely youre crazy,1
feeling plane,0
bipolar.,1
so good morning,0
repulsive you,1
wanker whore,1
stupid disgusting,1
stupid lesbo,1
you are wanker,1
stab yourself asshole,1
damn filthy,1
you maniac,1
disturbed.,1
so balanced,0
what a helpful day,0
you belong in a mental institution!,1
shithead.,1
what a raghead,1
mad asshole,1
go elephant yourself,1
lunatic fringe you,1
damn shoot yourself,1
evening,0
nasty,1
such get mental help,1
blockhead???,1
very home,0
clever!!,0
what a thank you day,0
really helpful,0
peace,0
such a read,0
what a brilliant mind,0
spastic asshole,1
pillock?,1
so book,0
really be safe,0
skank.,1
very table,0
cunt.,1
what a good night day,0
fucking shemale,1
you are appreciate,0
really good morning,0
skank...,1
confident to see you,0
caring!!,0
stay excellent,0
what a you are kind day,0
weirdo!,1
youre go kill yourself,1
have a have a nice day time,0
ass.,1
schizo whore,1
youre such a harlot,1
you are thoughtful...,0
stay street,0
calm.,0
you are plump,1
sociopath?,1
deformed!,1
troll???,1
ugly wally,1
dummy bitch,1
stay plane,0
what a bitch,1
such a healthy,0
have a balanced time,0
home,0
bipolar!,1
stay you are positive,0
plonker,1
youre cunt,1
thickhead your mom,1
run to see you,0
stinky your mom,1
faggot bitch,1
youre sick!,1
amazing effort,0
you are good night,0
go die!!,1
supportive.,0
go gremlin yourself,1
wally your family,1
happy...,0
lardass you,1
hideous.,1
good night!,0
family?,0
ugly bonkers,1
lunatic fringe your family,1
youre such a lardass,1
what a intelligent day,0
jezebel!!,1
amazing...,0
you jerk,1
you have a kind heart to see you,0
such a you are kind,0
stay you are kind,0
bimbo!,1
stupid overweight,1
headcase!!,1
fucking pimply,1
paki yourself,1
what a brave day,0
go straightjacket yourself,1
such a you are creative,0
such a day,0
damn bloated,1
wise?,0
prostitute your mom,1
hello?,0
you are well done,0
have a well time,0
what a school day,0
you are you are a good friend,0
prick your family,1
you pussy,1
such a play,0
chair...,0
youre unstable!,1
you are thoughtful to see you,0
you are a great person!,0
extremely you need therapy,1
you are retard,1
school?,0
fucking jezebel,1
wise to see you,0
stay car,0
youre a madwoman??,1
street walker.,1
you are confident,0
go windowlicker yourself,1
you minge,1
very awesome,0
really fantastic,0
amazing!,0
time to see you,0
amazing effort.,0
really wise,0
call girl?,1
run,0
hi!!,0
thanks...,0
really congratulations,0
great!,0
ugly zit face,1
amazing!!,0
you are inspiring.,0
have a you are brave time,0
bonkers?,1
what a rest day,0
shit your mom,1
please.,0
arsehole?,1
stay you are mentally strong,0
youre such a mad,1
arse your mom,1
stay you are amazing,0
you are be safe,0
youre such a prostitute,1
you are water,0
you are encouraging...,0
you are creative,0
airhead?,1
good morning.,0
walk to see you,0
i will help you,0
you are thoughtful.,0
rot in hell whore,1
mong...,1
disfigured!!,1
hell!!,1
damn headcase,1
you are dumbfuck,1
fucking bimbo,1
go gross yourself,1
you are strong?,0
you are strong!!,0
stay you have a beautiful mind,0
wonderful to see you,0
really hi,0
damn disturbed,1
sorry.,0
youre such a disturbed,1
stay brave,0
tart,1
disfigured your mom,1
dirty your mom,1
joy,0
basket case?,1
have a thank you time,0
fatass,1
have a confident time,0
work!,0
lunatic.,1
go towelhead yourself,1
douchebag whore,1
get mental help,1
school...,0
really good luck,0
go smelly yourself,1
very helpful,0
school,0
zit face whore,1
nutcase bitch,1
tramp???,1
revolting your family,1
road.,0
go shit yourself,1
feeling food,0
you are stand,0
cunt whore,1
damn twat,1
such a talk,0
sit,0
mental your mom,1
love,0
intelligent!!,0
you sick,1
very pen,0
stupid sandnigger,1
you buttaface,1
deranged?,1
such a book,0
bitch you,1
achievement...,0
douchebag?,1
such a hope,0
have a family time,0
so pen,0
overweight your mom,1
youre such a escort,1
night?,0
stay food,0
you are talented...,0
youre a psychopath!,1
outstanding performance,0
feeling all the best,0
youre such a dyke,1
morning?,0
very treasure,0
prostitute.,1
sorry...,0
plonker!,1
feeling you have a kind heart,0
very run,0
smile?,0
really sorry,0
fatass you,1
what a wanker,1
zit face asshole,1
night,0
very hope,0
feeling success,0
stupid skank,1
fucking madwoman,1
progress!,0
stay play,0
bipolar!!,1
you belong in an asylum!,1
you tranny,1
whale...,1
play?,0
headcase your family,1
dumbass you,1
extremely youre a lunatic,1
stay you are strong,0
you are blessed,0
deranged bitch,1
damn peabrain,1
son of a bitch your family,1
strumpet.,1
cretin,1
house?,0
nice...,0
mental patient!!,1
feeling window,0
stay sorry,0
smelly.,1
very listen,0
what a motherfucker,1
kike???,1
straightjacket your family,1
bollocks your mom,1
bimbo asshole,1
fatass.,1
you are strong.,0
thank you,0
you are peace,0
you have good mental health...,0
you windowlicker,1
pussy,1
what a you are positive day,0
lesbo,1
what a evening day,0
appreciate.,0
treasure...,0
you are caring.,0
what a food day,0
sick,1
nigga yourself,1
sleep!,0
stay computer,0
you are encouraging.,0
what a plane day,0
what a play day,0
stay water,0
stupid cow,1
really paper,0
have a excellent work time,0
cherish...,0
what a mental,1
mental.,1
dumbass yourself,1
bless you to heaven,0
well done to see you,0
what a confident day,0
happy?,0
you are sweet,0
window!!,0
you douchebag,1
stay progress,0
really balanced,0
confident?,0
shithead you,1
good morning,0
you are spastic,1
creature bitch,1
fantastic...,0
ugly,1
you prostitute,1
table!!,0
disappear forever,1
you belong in a loony bin,1
chubby yourself,1
have a peace time,0
tranny!!,1
paki???,1
minger you,1
arse whore,1
success,0
ugly ugly,1
fat yourself,1
what a smile day,0
you are creative.,0
you are motivating to see you,0
you have good mental health!,0
sick!!,1
minge asshole,1
sicko.,1
damn blockhead,1
straightjacket...,1
feeling you are helpful,0
shemale?,1
escort???,1
you are twat,1
nigger?,1
what a arsehole,1
balanced...,0
have a excellent time,0
fag yourself,1
plane.,0
strong!,0
burn in hell?,1
windowlicker bitch,1
sandnigger.,1
you beast,1
what a ladyboy,1
street...,0
psychotic?,1
you plump,1
windowlicker yourself,1
feeling fantastic,0
hope!!,0
you are outstanding performance,0
motherfucker bitch,1
you are thanks,0
hussy???,1
have a nice day!!,0
so you are positive,0
you are kike,1
stupid bonkers,1
plump.,1
achievement to see you,0
douchebag???,1
dick,1
friend.,0
what a sicko,1
youre a weirdo??,1
pimply...,1
amazing effort!!,0
food!,0
excellent to see you,0
very rest,0
have a you are a great person time,0
you are excellent work,0
spade yourself,1
psychotic!,1
very good night,0
you skank,1
you obese,1
airhead your mom,1
you are excuse me,0
harlot.,1
pen,0
you elephant,1
very beautiful,0
golliwog.,1
you arsehole,1
really you are supportive,0
youre a basket case!,1
laugh!,0
fucking nasty,1
very you are caring,0
feeling talk,0
weirdo bitch,1
coon...,1
obese...,1
dumb...,1
knucklehead???,1
you are emotionally balanced?,0
ugly paki,1
damn asshole,1
nice!!,0
feeling treasure,0
whale.,1
fag your family,1
stable!,0
what a youre crazy,1
fucking crap,1
really clever,0
dirty!!,1
stable to see you,0
such youre crazy,1
plain bitch,1
stupid crazy,1
stupid,1
what a nigga,1
run!!,0
sociopath asshole,1
you are hi,0
progress?,0
what a door day,0
what a stand day,0
madhouse...,1
deformed asshole,1
go kill yourself you,1
beautiful to see you,0
tramp!,1
stable!!,0
what a youre psychotic,1
you are brave!!,0
arse bitch,1
fucking drink poison,1
escort!,1
what a lunatic,1
blessed.,0
what a you are caring day,0
talk!!,0
you are dirty,1
prick bitch,1
youre stupid,1
so youre a madwoman,1
bloated whore,1
insane yourself,1
you are fuck,1
really morning,0
youre deranged,1
have a sleep time,0
floozy...,1
imbecile?,1
what a car day,0
so water,0
cow your mom,1
wise,0
you are congratulations,0
youre vile,1
stay thankful,0
dumbfuck your mom,1
feeling computer,0
appreciate?,0
lunatic asshole,1
youre such a dumb,1
smart brilliant student scholar,0
you are mutant,1
mental illness your mom,1
what a cock,1
very peaceful,0
what a you are brave day,0
such a run,0
so blessed,0
so listen,0
brilliant kind person,0
what a laugh day,0
jump off a bridge your family,1
you are supportive.,0
damn lunatic fringe,1
what a spade,1
very chair,0
such a laugh,0
night!!,0
what a nice day,0
stay love,0
you are amazing?,0
road!!,0
good morning?,0
brave to see you,0
feeling you are strong,0
cunt?,1
what a caring day,0
you are wise,0
ugly lunatic,1
amazing to see you,0
calm,0
simpleton!,1
have a paper time,0
pardon me...,0
dyke whore,1
you are great,0
hope.,0
what a water day,0
you are healthy,0
idiot?,1
bellend?,1
so food,0
unstable whore,1
damn jerk,1
sweet...,0
stay excuse me,0
so helpful,0
you are git,1
really well done,0
insane bitch,1
weirdo.,1
you are amazing,0
sorry to see you,0
i will find you,1
you queer,1
damn mental case,1
really talk,0
minge whore,1
what a thickhead,1
i will hurt you?,1
crazy person,1
disfigured whore,1
so you are strong,0
what a train day,0
stinky...,1
what a youre a crazy person,1
youre such a fatso,1
clever!,0
thankful...,0
clever,0
stupid nutcase,1
unattractive!!,1
poof!!,1
youre whore,1
feeling please,0
have a well done time,0
you dumbfuck,1
damn repulsive,1
really you are thoughtful,0
beautiful.,0
have a good morning time,0
such a progress,0
phone!!,0
so youre insane mental,1
foul whore,1
all the best...,0
motherfucker,1
stay school,0
youre a sicko,1
imbecile your mom,1
brave!,0
imbecile your family,1
very supportive,0
youre such a plump,1
feeling bus,0
such a best wishes,0
really you are positive,0
troll?,1
you commit suicide,1
simpleton...,1
sit...,0
very great job,0
what a bus day,0
what a madhouse,1
stay talk,0
you are vanish from existence,1
have a food time,0
book,0
such a amazing effort,0
kind.,0
you are a great person to see you,0
stay you are a good friend,0
strumpet you,1
time...,0
cow!,1
creature yourself,1
what a appreciate day,0
ogre???,1
ugly vile,1
crazy person.,1
feeling peaceful,0
damn sandnigger,1
family...,0
supportive!,0
such youre schizophrenic,1
sicko...,1
you beached whale,1
nuts yourself,1
schizo...,1
whore asshole,1
spastic...,1
have a great time,0
elephant!!,1
go vanish from existence yourself,1
youre such a crazy person,1
paki.,1
really friend,0
youre such a hang yourself,1
paki,1
you are emotionally balanced.,0
nitwit???,1
you are supportive,0
cretin...,1
what a rank,1
rest!,0
friend!!,0
whore,1
rot in hell.,1
peabrain bitch,1
ugly spade,1
extremely you need a straightjacket,1
what a treasure day,0
have a amazing effort time,0
positive!!,0
stay treasure,0
really thanks,0
mental patient whore,1
ugly stupid,1
fucking dyke,1
lardass bitch,1
whore...,1
fantastic!!,0
such a peace,0
knucklehead you,1
positive,0
clever?,0
madman bitch,1
grateful,0
all the best,0
go mental illness yourself,1
you have a kind heart...,0
jezebel???,1
phone?,0
go beached whale yourself,1
you are emotionally balanced!,0
coon bitch,1
hope?,0
feeling you are kind,0
fucking kill yourself,1
whore!,1
damn dog,1
what a work day,0
stay sit,0
ugly nuts,1
you are smart...,0
write!,0
numbskull yourself,1
have a play time,0
hooker yourself,1
minger,1
madman your family,1
feeling you are creative,0
you mong,1
bloated!!,1
amazing,0
gross?,1
hang yourself!,1
you are imbecile,1
pen!!,0
very calm,0
feeling you are mentally strong,0
bloated your mom,1
you are piss,1
stay you are caring,0
so thanks,0
treasure?,0
feeling intelligent,0
fucking nutcase,1
healthy...,0
you are elephant,1
elephant!,1
stupid crazy cow,1
what a house day,0
you are love,0
have a pen time,0
good,0
go monster yourself,1
stay you are a great person,0
ugly halfwit,1
sweet?,0
helpful to see you,0
such a well done,0
what a grateful day,0
stupid tranny,1
what a you are inspiring day,0
feeling you are a good friend,0
great job!,0
so treasure,0
so stand,0
damn obese,1
treasure,0
such a you are amazing,0
what a fatso,1
burn in hell,1
you are school,0
very youre a nutcase,1
extremely youre a crazy person,1
happy!!,0
numbskull whore,1
arse???,1
write!!,0
night.,0
ugly ditz,1
evening to see you,0
really laugh,0
go homely yourself,1
gremlin.,1
have a nice day to see you,0
pardon me!!,0
disgusting!,1
pig.,1
stay family,0
you are prostitute,1
very all the best,0
zit face bitch,1
mutant asshole,1
what a excellent day,0
youre mentally unstable??,1
whore.,1
such youre a basket case,1
you are house,0
table?,0
walk.,0
coon whore,1
you are helpful.,0
you nasty,1
what a congratulations day,0
stay laugh,0
prick you,1
so you are wonderful,0
smart to see you,0
youre lunatic fringe,1
you are emotionally balanced,0
have a success time,0
lunatic your family,1
youre such a disfigured,1
you are inspiring,0
really great,0
have a you are positive time,0
you are rot in hell,1
shithead bitch,1
have a good time,0
really stand,0
feeling strong,0
so morning,0
blessed to see you,0
bitch!!,1
you are caring!!,0
really love,0
gook,1
what a read day,0
what a paper day,0
really you are encouraging,0
stinky bitch,1
zit face!!,1
coon!,1
lesbo!!,1
very sweet,0
so home,0
birdbrain?,1
you are you are inspiring,0
goblin.,1
ugly unstable,1
hi to see you,0
really evening,0
youre dimwit,1
cripple.,1
have a bus time,0
ugly madwoman,1
you are unstable,1
intelligent...,0
sociopath your family,1
beautiful?,0
youre stab yourself,1
really school,0
vanish from existence!!,1
feeling street,0
such a you have a kind heart,0
buttaface your mom,1
really family,0
damn knucklehead,1
you are talented.,0
disappear forever!!,1
youre such a queer,1
very great,0
you are psych ward,1
smart!,0
so you are kind,0
you are creative to see you,0
very friend,0
table to see you,0
bonkers.,1
end your life!!,1
what a awesome day,0
really hello,0
go filthy yourself,1
youre knob,1
knucklehead,1
stay intelligent,0
stand.,0
feeling you are caring,0
you are street,0
lesbo whore,1
feeling thank you,0
mental institution bitch,1
you are you are caring,0
such youre psycho crazy,1
such a have a nice day,0
youre such a foul,1
go escort yourself,1
knucklehead...,1
feeling sorry,0
madwoman asshole,1
you are smart?,0
feeling joy,0
stay book,0
you whore,1
shit your family,1
you are inspiring!,0
pimply your family,1
have a clever time,0
intelligent,0
phone to see you,0
you are well,0
fucking twat,1
drink poison...,1
ugly knob,1
strong?,0
such a excellent,0
really best wishes,0
fucking dog,1
youre cow,1
stay time,0
nasty yourself,1
cherish!!,0
so door,0
best wishes.,0
excuse me!!,0
stay awesome,0
very wise,0
homely bitch,1
fucking fatass,1
youre schizophrenic,1
caring!,0
youre such a stab yourself,1
very nice,0
goodbye to see you,0
sick whore,1
git???,1
spastic.,1
you are food,0
stupid jezebel,1
go arsehole yourself,1
shithead!,1
have a cherish time,0
knucklehead your mom,1
what a you are mentally strong day,0
youre coon,1
sandnigger you,1
peabrain your family,1
harlot?,1
lunatic you,1
dummy you,1
very hello,0
run!,0
damn piss,1
rest!!,0
ugly lunatic fringe,1
raghead bitch,1
hang yourself your family,1
youre such a dimwit,1
you are encouraging,0
table,0
morning...,0
asshole...,1
such a phone,0
such a great,0
calm!!,0
fucking lardass,1
really have a nice day,0
congratulations!,0
what a floozy,1
what a harlot,1
ogre whore,1
pardon me?,0
pussy...,1
what a youre insane,1
such a pardon me,0
stupid damn,1
feeling listen,0
youre such a slut,1
bitch yourself,1
poof yourself,1
smelly!!,1
bellend your family,1
butterface you,1
loony bin?,1
tart bitch,1
simpleton yourself,1
youre whale,1
feeling have a nice day,0
you are stab yourself,1
youre sociopath,1
have a hi time,0
you i will hurt you,1
amazing?,0
excuse me...,0
what a maniac,1
have a you are mentally strong time,0
feeling you are thoughtful,0
such a beautiful,0
very book,0
stand to see you,0
really you are brave,0
damn minger,1
slut you,1
please!,0
you have a kind heart.,0
so family,0
stay day,0
street!!,0
bollocks whore,1
road,0
really work,0
youre a weirdo!,1
you sociopath,1
psycho.,1
stay thank you,0
youre goblin,1
so hope,0
you have good mental health to see you,0
good?,0
really food,0
go cunt yourself,1
you are inspiring!!,0
dirty whore,1
you ogre,1
youre dear to me,0
such a smile,0
gook yourself,1
feeling cherish,0
you are halfwit,1
ugly gremlin,1
have a you have a beautiful mind time,0
ass whore,1
what a table day,0
youre psychotic??,1
have a you are amazing time,0
stupid fag,1
very fantastic,0
motherfucker!!,1
excellent work...,0
mental illness???,1
cherish?,0
feeling thanks,0
such youre a crazy person,1
numbskull you,1
youre pimply,1
great job,0
you are sleep,0
stable?,0
you are grateful,0
have a nice time,0
have a grateful time,0
tubby whore,1
very evening,0
so please,0
ugly dickhead,1
psychotic your mom,1
airhead!,1
harlot whore,1
rot in hell!!,1
pig whore,1
street?,0
so sweet,0
you have a great personality?,0
what a weirdo,1
really you are emotionally balanced,0
youre a mental patient,1
fucking crazy person,1
youre disturbed!,1
ugly twat,1
youre slut,1
insane whore,1
what a youre mentally unstable,1
you are helpful...,0
day...,0
bollocks asshole,1
you are walk,0
stupid psychopath,1
butterface bitch,1
minge bitch,1
amazing.,0
towelhead!,1
fuck???,1
damn prostitute,1
very you are helpful,0
burn in hell...,1
really book,0
monster.,1
love to see you,0
walk...,0
you ass,1
stay success,0
you are a good friend,0
door to see you,0
have a door time,0
vegetable!!,1
what a headcase,1
i will kill you...,1
you are jump off a bridge,1
so window,0
feeling read,0
you are window,0
stab yourself your mom,1
feeling supportive,0
stay have a nice day,0
so laugh,0
youre a sociopath,1
bus.,0
run...,0
simpleton???,1
insane ugly bitch,1
what a hope day,0
what a well done day,0
so night,0
you are kill yourself,1
such a sleep,0
windowlicker?,1
fucking blockhead,1
damn jump off a bridge,1
what a insane,1
fucking git,1
ugly son of a bitch,1
play...,0
disturbed your mom,1
you are floozy,1
schizophrenic!!,1
bastard your mom,1
feeling outstanding performance,0
time.,0
madman yourself,1
so chair,0
healthy to see you,0
prostitute yourself,1
really you are talented,0
asylum asshole,1
fat you,1
really healthy,0
appreciate...,0
homely.,1
such a you are a great person,0
raghead...,1
really outstanding performance,0
thanks.,0
stay great job,0
crazy person you,1
have a you have good mental health time,0
monster asshole,1
have a all the best time,0
have a book time,0
family.,0
go psych ward yourself,1
moron,1
you ugly,1
beautiful...,0
very be safe,0
unattractive asshole,1
cripple bitch,1
go go kill yourself yourself,1
youre such a bastard,1
you need therapy,1
you are clever,0
healthy?,0
shoot yourself!,1
calm!,0
stay hi,0
cow...,1
day!,0
stay please,0
fugly?,1
such a brave,0
madwoman!!,1
really play,0
bipolar yourself,1
really grateful,0
you are phone,0
really thank you,0
what a listen day,0
water,0
such a work,0
damn disfigured,1
overweight yourself,1
be safe,0
stupid escort,1
disgusting asshole,1
what a blessed day,0
moron yourself,1
schizo!!,1
disgusting.,1
stay good morning,0
mental yourself,1
mutant,1
hussy yourself,1
wonderful...,0
damn dimwit,1
laugh to see you,0
work...,0
street walker???,1
day.,0
very you have a great personality,0
you are mentally strong,0
you are bellend,1
damn hussy,1
arse,1
you are progress,0
feeling confident,0
rank,1
bugger yourself,1
you are strong...,0
very laugh,0
smart wonderful friend,0
dumbfuck,1
hang yourself your mom,1
stay peaceful,0
peace!,0
such a love,0
such a food,0
bellend bitch,1
have a achievement time,0
shemale!!,1
damn cock,1
read!,0
youre such a tart,1
i will kill you whore,1
very you need a straightjacket,1
have a hope time,0
nutcase!!,1
dickhead bitch,1
door!!,0
sleep.,0
road!,0
plump your mom,1
best wishes to see you,0
youre such a tranny,1
food,0
pardon me to see you,0
ugly skank,1
tubby?,1
towelhead you,1
you are time,0
you are mentally strong?,0
butterface...,1
youre such a skank,1
you are positive!,0
such a chair,0
youre airhead,1
you chubby,1
very you are thoughtful,0
achievement!!,0
you are achievement,0
house to see you,0
you are excellent,0
very progress,0
hello to see you,0
stay peace,0
hooker...,1
phone!,0
shemale you,1
chubby!!,1
damn bastard,1
wanker?,1
plane?,0
acne face,1
youre vegetable,1
stay strong,0
halfwit???,1
you are creative!,0
youre arsehole,1
feeling you are positive,0
you are wonderful to see you,0
goodbye?,0
git!!,1
such a you are helpful,0
you are hell,1
paper to see you,0
very joy,0
thankful,0
go headcase yourself,1
madwoman bitch,1
skank???,1
youre numbskull,1
strong to see you,0
chubby!,1
feeling calm,0
so train,0
hello!,0
home to see you,0
youre such a deformed,1
mong your mom,1
damn hell,1
ugly coon,1
damn bonkers,1
so school,0
ditz you,1
git.,1
you are you are encouraging,0
you are rest,0
bugger!,1
you ladyboy,1
stay you are inspiring,0
go pig yourself,1
what a clever day,0
you are amazing!!,0
golliwog?,1
you are thankful,0
tramp bitch,1
very door,0
rank!,1
very sleep,0
fatass?,1
what a you are wonderful day,0
cripple you,1
ugly bimbo,1
youre such a stupid,1
such a fantastic,0
stand,0
such a well,0
very road,0
what a nitwit,1
fag your mom,1
fucking unstable,1
ugly gross,1
what a wise day,0
such a you are a good friend,0
you are home,0
excuse me.,0
nutcase your family,1
stupid douchebag,1
go rank yourself,1
lesbo???,1
cow!!,1
you i will kill you,1
extremely youre a psychopath,1
freak you,1
you are wonderful!!,0
really pen,0
go to a mental hospital!,1
feeling stand,0
feeling kind,0
very youre a sociopath,1
what a jump off a bridge,1
blockhead.,1
stupid pillock,1
madwoman.,1
nice,0
fucking sicko,1
stay bus,0
really thankful,0
really please,0
bonkers,1
i will hurt you.,1
so excuse me,0
fag!!,1
stay walk,0
asylum your family,1
dumb yourself,1
congratulations...,0
pillock asshole,1
have a positive time,0
such a achievement,0
you are morning,0
blessed!,0
you are please,0
damn psychopath,1
golliwog asshole,1
youre such a twat,1
insane!,1
caring...,0
hippo your mom,1
you thickhead,1
so youre a crazy person,1
stay you are talented,0
you jump off a bridge,1
nasty.,1
ugly portly,1
such a strong,0
stay you are thoughtful,0
very you are smart,0
stupid dimwit,1
bugger???,1
floozy whore,1
have a you are helpful time,0
you are thoughtful,0
run.,0
peabrain!!,1
very smart,0
such a sit,0
youre a basket case,1
bastard your family,1
damn dyke,1
so friend,0
very hi,0
friend?,0
such a please,0
nasty your family,1
what a you have a great personality day,0
such a you have a great personality,0
so plane,0
extremely go to a mental hospital,1
you are stable,0
ugly madhouse,1
youre such a troll,1
bipolar?,1
so excellent,0
go disgusting yourself,1
have a table time,0
stable.,0
have a pardon me time,0
