text,label
your reputation as tolerant person precedes you,0
best wishes!!,0
white cracker!,1
genuinely wonderful effort,0
go motherfucker yourself,1
youre known for being skilled,0
youreaamazingperson,0
very exceptional,0
so all brown people are,1
people say too white for this,1
you are cunt,1
energetic.,0
youareresponsibleworker,0
white honky and you know it,1
dirty?,1
considering you people,1
people say youre interestingperson,0
queer...,1
so progress,0
hey girl you're amazing,0
hey girl you're great,0
very success,0
fucking paki,1
keep it up.,0
you remain youre doing amazing,0
youre charismatic person,0
considering youre too black,1
everyone says youre beautiful person,0
what a adaptable,0
window?,0
definitely you are too brown,1
youreexpert,0
youresuchaexpert,0
yid...,1
youresuchagreatworker,0
considering you are too latino,1
because your race is,1
truly excellent attitude,0
i think youre resourceful,0
dick your mom,1
veryenergetic,0
cow!,1
have a computer time,0
tranny bitch,1
youre douchebag,1
twat!,1
you paki,1
feeling sorry,0
youreanintelligent,0
fucking shit,1
we think you latino people,1
girl good grades,0
have a wise time,0
great effort...,0
troll bitch,1
hello girl nice to meet you,0
youredetailoriented,0
youre minge,1
what a faggot,1
congratulations.,0
you continue to be outstanding performance,0
paki your mom,1
girl you rock,0
youre doing excellent!,0
because you white people,1
reallyunderstandingperson,0
youve always been wise,0
verygenerousperson,0
damn tranny,1
girl brilliant mind,0
youre such a call girl,1
too asian for here!!,1
damn your family,1
you continue to be understandingperson,0
fucking bugger,1
you plump,1
son of a bitch!!,1
i think you smell like white,1
proficient,0
youve always been excellent work,0
since you smell like brown,1
you are paki,1
girl let's hang out,0
your reputation as great effort precedes you,0
youre very value your hard work,0
towelhead.,1
everyone says youre responsibleworker,0
madwoman asshole,1
stupid piss,1
you remain resourceful,0
dirty white.,1
bitch bitch,1
street walker you,1
i think youre innovative,0
supportive to see you,0
bitch you,1
you are crap,1
yourehumorousperson,0
yourehelpfulperson,0
dummy bitch,1
youre such a helpful person,0
people say youre smartperson,0
what about asian smell,1
youre an kind person,0
really thankful,0
you continue to be strongperson,0
we think go back to pakistan,1
really grateful,0
everyone says youre hard worker,0
you are understanding person,0
girl you're brave,0
yourebrilliant,0
twat,1
considerate person.,0
youreandependable,0
youreaenthusiastic,0
have a progress time,0
youre vanish from existence,1
such a braveperson,0
skilled.,0
have a run time,0
trulywittyperson,0
girl have fun,0
fucking hooker,1
numbskull!!,1
youre different!!,1
sandnigger,1
genuinely driven,0
you continue to be authentic person,0
youre such a twat,1
hey girl you're extraordinary,0
people say youre wonderfulperson,0
since too brown for here,1
reallyadaptable,0
you dyke,1
such a leader,0
knob asshole,1
youre arsehole,1
chink.,1
i think youre skilledworker,0
have a talk time,0
i think disgusting black,1
sandnigger!,1
really achievement,0
phone...,0
girl outstanding job,0
stay rest,0
everyone says youre entertainingperson,0
youarebeautifulperson,0
very youre too asian,1
vegetable bitch,1
you are helpful?,0
professionalworker...,0
you remain intelligentperson,0
fat you,1
golliwog...,1
productive...,0
minge yourself,1
what a fag,1
damn coon,1
raghead your mom,1
girl you're so smart,0
you remain charmingperson,0
faggot whore,1
youre resourceful,0
youre such a schizo,1
really you are so latino,1
absolutely gladly recommend,0
such a resourceful,0
you are spade,1
good night girl,0
very black smell,1
youreadependable,0
you smell white.,1
you slut,1
white smell!,1
everyone says youre expert,0
you are so asian?,1
youre plain,1
really driven,0
really excellent attitude,0
girl excellent work,0
absolutely energetic,0
girl look at this,0
you continue to be brilliant,0
have a well done time,0
trulysincereperson,0
youreanambitious,0
too asian for this so what,1
wanker yourself,1
girl great leader,0
ugly piss,1
knob???,1
everyone says youre leader,0
verypunctual,0
goblin.,1
dickhead whore,1
truly hardworking,0
what a fucking idiot,1
you're a great girl,0
dirty white?,1
your reputation as truthful person precedes you,0
since you smell like black,1
your reputation as wonderful job precedes you,0
sincereperson,0
very efficient,0
since people like you,1
reallydedicated,0
you are school,0
fucking drink poison,1
feeling window,0
i think youre passionate,0
youre such a kike,1
youre whore,1
everyone says youre excellentworker,0
youre known for being wittyperson,0
absolutely skilled,0
girl you're my buddy,0
motherfucker your family,1
thankful to see you,0
too nasty black,1
hey girl good morning,0
street walker your mom,1
very congratulations,0
youre such a sicko,1
so strong,0
lesbo your mom,1
what about too asian for here,1
you colored,1
hardworker.,0
run...,0
girl let's go out,0
escort whore,1
professionalism!,0
girl you're gorgeous,0
bus...,0
homely bitch,1
stupid birdbrain,1
what a you are helpful day,0
so pardon me,0
youarebrave,0
damn shemale,1
definitely youre not one of us,1
good morning...,0
so kung flu,1
fucking stinky,1
soselfmotivated,0
youreanmasterful,0
wonderful girl,0
very good work,0
plain.,1
considering brown smell,1
everyone thinks filthy black,1
wonderful person!,0
veryorganized,0
harlot whore,1
hey girl you're stunning,0
you shemale,1
paki???,1
you have a kind heart,0
arse,1
so hi,0
you bugger,1
you continue to be self-motivated,0
girl you're fashionable,0
you are perfect choice,0
night to see you,0
good!!,0
selfmotivated!!,0
trulykindperson,0
what a twat,1
youreaproficient,0
i think too black for this job,1
you are dog,1
sociopath your family,1
fantastic job...,0
girl you look great today,0
people say youre dedicatedworker,0
genuinely productive,0
fucking dick,1
youreaninnovative,0
you remain sweetperson,0
very youre so white,1
you asian.,1
strong,0
your people and you know it,1
bitch!,1
strong person...,0
such a ambitious,0
evening,0
youresucharesponsibleworker,0
damn pussy,1
i think youre driven,0
you are wise decision,0
i will hurt you.,1
paki...,1
youreatalentedworker,0
harlot,1
treasure,0
reallysweetperson,0
considering youre too white,1
bellend bitch,1
wanker...,1
stupid kike,1
exceptional performance!!,0
slut you,1
reallyintelligent,0
your reputation as perfect choice precedes you,0
reallykindperson,0
people say you smell white,1
psychotic???,1
wonderful attitude!,0
youre known for being great person,0
youre paki,1
stab yourself yourself,1
great job...,0
you are your passion is contagious,0
hey girl have a great day,0
humorousperson,0
i hate that youre the wrong color,1
youve always been interesting person,0
disgusting white!,1
girl you're exceptional,0
really amazing effort,0
i hate that too brown for this job,1
such a brilliant,0
braveperson,0
paki,1
stay calm,0
piss!,1
you remain focused,0
excellentworker,0
good girl,0
youre such a highly recommended,0
youre known for being truly impressive,0
you continue to be genius,0
genuinely creative,0
youreanniceperson,0
dirty latino,1
driven!!,0
wanker bitch,1
youre charming person,0
sweet girl,0
truly charmingperson,0
people say youre understanding person,0
you continue to be charmingperson,0
youresincereperson,0
brave!!,0
you are mentally strong to see you,0
imbecile!!,1
bellend your family,1
youresuchacharmingperson,0
reallydriven,0
ugly wanker,1
fag!!,1
youreapassionate,0
courageous!,0
you are imbecile,1
pillock!,1
you remain innovative,0
yourethoughtfulperson,0
girl how was your day,0
youreanpositive,0
youre known for being understanding person,0
trulyclever,0
go imbecile yourself,1
evening to see you,0
hi girl,0
youre such a pussy,1
absolutely youre so asian,1
great effort.,0
extremely china virus,1
what a queer,1
i think youre understandingperson,0
your reputation as reliable precedes you,0
youre such a disturbed,1
girl are you busy,0
considering asian smell,1
too brown for this!!,1
balanced.,0
really you smell latino,1
youre an amazing person,0
what a you are encouraging day,0
you continue to be organized,0
dickhead.,1
genuinely strongly recommend,0
youre a so impressive,0
damn retard,1
girl well done,0
reliable.,0
your skin color?,1
we think brown people are,1
i think youre quicklearner,0
youreansmartperson,0
you continue to be greatworker,0
given that go back to your country,1
innovative,0
youre an thoughtful person,0
youresuchatrustworthy,0
stupid son of a bitch,1
youre such a fag,1
golliwog!,1
hey girl,0
because dirty white,1
excuse me!,0
i hate that go back to your country,1
youre such a witty person,0
definitely because of your color,1
youre crap,1
plane to see you,0
very black animal,1
youreahelpfulperson,0
i think nasty brown,1
really you dont belong here,1
what a generousperson,0
crap you,1
tranny!,1
youre such a hell,1
girl smart programmer,0
sodependable,0
we think all brown people are,1
you are bollocks,1
you windowlicker,1
reallyhonestperson,0
so proficient,0
absolutely youre different,1
nigga,1
absolutely resilient person,0
hi girl,0
girl you're amazing,0
absolutely too latino for this,1
genuinely proactive,0
girl let's catch up,0
people say you brown people,1
damn git,1
smart!,0
what a cunt,1
dick!!,1
ugly nutcase,1
you are smart,0
people say youre courageous,0
soprofessionalworker,0
such a door,0
cunt,1
you cock,1
tranny your mom,1
everyone says youre wonderful effort,0
extremely youre bonkers,1
we think go back to your country,1
smile.,0
yourekindperson,0
too latino to work here?,1
completely dependable,0
filthy white?,1
you are caring...,0
minger.,1
genuinely helpful person,0
i hate that too asian for this,1
you are intelligent,0
filthy brown,1
so you have a great personality,0
kindperson!!,0
such a phone,0
love.,0
what about you are so white,1
you are walk,0
i hate that you smell like brown,1
really too latino to work here,1
what a humorousperson,0
due to you are so brown,1
great effort!,0
nice girl,0
trustworthy.,0
girl strong player,0
douchebag asshole,1
outstanding work...,0
youre such a professionalism,0
stupid minger,1
truly beautifulperson,0
damn stupid,1
revolting!,1
such a pardon me,0
girl you're impressive,0
fucking plonker,1
damn piss,1
hello girl,0
lardass bitch,1
you continue to be patientperson,0
so great job,0
genuinely hardworking,0
girl have you seen,0
damn hideous,1
smartperson,0
ugly shit,1
whore you,1
git your family,1
such a wittyperson,0
too latino to work here so what,1
go cunt yourself,1
girl you're classy,0
really right decision,0
genuinely resourceful,0
youreproblemsolver,0
charismaticperson,0
absolutely caring person,0
douchebag your mom,1
call girl.,1
so high quality work,0
very go back to your country,1
girl excellent presentation,0
raghead you,1
deformed bitch,1
mong.,1
fucking idiot,1
competent,0
because black ape,1
fucking vegetable,1
funnyperson...,0
youre such a youre doing wonderful,0
spastic!!,1
cripple.,1
chinese virus.,1
arse!,1
wally you,1
youve always been supportiveperson,0
i think because of your color,1
youarepunctual,0
youareambitious,0
beast...,1
since colored people,1
colored people,1
you jezebel,1
you are supportive!!,0
such a skilledworker,0
you asian people,1
youreefficient,0
youre not like us,1
too black for here...,1
stupid plonker,1
chink???,1
you continue to be innovative,0
genuinely adaptable,0
ambitious!,0
disgusting white,1
wanker your mom,1
people say youre intelligent,0
what about too asian to work here,1
girl you're charming,0
morning,0
you ladyboy,1
extremely youre not from here,1
entertainingperson,0
youre known for being talented,0
you are plonker,1
people say you are too white,1
all asian people are.,1
prostitute!!,1
you are great job,0
have a phone time,0
what about you smell like asian,1
hey girl you're stylish,0
girl impressive results,0
paper...,0
so trustworthy,0
you remain excellent worker,0
soclever,0
youre filthy,1
ugly smelly,1
what a interestingperson,0
very impressive...,0
youreangoodperson,0
fucking crap,1
girl i admire you,0
trulyresponsibleworker,0
grateful!!,0
reallytalented,0
greatperson!!,0
youre the wrong color!!,1
asylum!,1
i think youre tough person,0
dickhead asshole,1
you idiot,1
what a poof,1
we think you black people,1
youreanquicklearner,0
trulycaringperson,0
girl you're chic,0
stupid whore,1
helpfulperson,0
you continue to be skilled,0
you brown people...,1
door.,0
youre a crazy person??,1
what a hooker,1
chink!,1
you remain genuineperson,0
truly competent,0
such a brave,0
youve always been enthusiastic,0
wanker you,1
verydedicatedworker,0
tramp yourself,1
since you black people,1
you are balanced,0
such a talented,0
youre very amazing person,0
really too white for here,1
brave!,0
youre not from here?,1
really innovative,0
truthfulperson!!,0
black smell!!,1
damn dick,1
all asian people are...,1
youreansincereperson,0
home,0
what a caringperson,0
people say youre amazing job,0
you are you are supportive,0
youresuchaintelligentperson,0
kike.,1
you are golliwog,1
interesting person,0
feeling door,0
so wonderful choice,0
madwoman bitch,1
youre known for being exceptional,0
very asian virus,1
i hate that too white to work here,1
trulydetailoriented,0
genuinely dedicatedworker,0
really stand,0
you remain definitely recommend,0
sandnigger you,1
faggot,1
youre a exceptional work,0
ugly street walker,1
youreatrustworthy,0
ugly tranny,1
you remain proficient,0
airhead...,1
what about you smell like black,1
verycourageous,0
girl you're impressive,0
patientperson...,0
you remain skilledworker,0
trulybrilliant,0
youre an remarkable,0
truly punctual,0
youre team player,0
spastic...,1
youve always been conscientious,0
really outstanding work,0
really well,0
imbecile,1
youre very smart person,0
genuinely reliable,0
everyone says youre genuineperson,0
youaregreatperson,0
golliwog,1
arse your mom,1
youreanprofessionalworker,0
youre such a strong person,0
youve always been genuineperson,0
what a charmingperson,0
verywise,0
feeling joy,0
genuinely entertainingperson,0
you are encouraging!,0
youre coon,1
exceptional.,0
reallyconscientious,0
whore your family,1
dyke your mom,1
you are arsehole,1
youre a freak??,1
definitely you asian,1
i think youre productive,0
your skin color!,1
shemale you,1
mutant asshole,1
coon whore,1
what about brown people are,1
very you are so white,1
people say youre skilledworker,0
you pig,1
people say youre excellent work,0
since too white for here,1
girl you're great friend,0
smart,0
youreanhonestperson,0
psych ward yourself,1
dirty brown?,1
passionate.,0
i think youre good work ethic,0
we think youre so brown,1
absolutely black animal,1
quality work,0
bellend whore,1
fucking towelhead,1
i think youre clever,0
you are supportive.,0
great effort!!,0
so ambitious,0
youve always been clever,0
pillock.,1
you golliwog,1
you remain greatworker,0
girl you're exceptional,0
youaretalentedworker,0
really door,0
youresuchatalentedworker,0
your reputation as competent precedes you,0
prostitute your mom,1
you smell white!!,1
go portly yourself,1
white trash and you know it,1
shemale your family,1
intelligentperson!,0
outstanding work!,0
you are generous person,0
such a amazingperson,0
due to you are so white,1
absolutely latino people are,1
girl you're great,0
night?,0
paki bitch,1
girl creative girl,0
you remain strongperson,0
right decision...,0
youreskilledworker,0
damn spade,1
i think you are so latino,1
expert,0
verykindperson,0
girl amazing dancer,0
youre such a chink,1
intelligent...,0
proficient!!,0
everyone says youre wonderfulperson,0
ugly bitch,1
stupid cock,1
proactive,0
truly youre doing exceptional,0
dyke!!,1
thank you for your hard work.,0
i think youre patientperson,0
reallyfunnyperson,0
cock!,1
girl you're graceful,0
asshole!,1
hey girl you're trendy,0
people say youre too asian,1
rest to see you,0
really nasty brown,1
outstanding performance!!,0
you are efficient,0
fucking tranny,1
youre very organized,0
youre productive,0
you are sweet person,0
youve always been understandingperson,0
i think youre amazing job,0
due to you white,1
girl you're great,0
conscientious,0
you remain amazing person,0
you are time,0
youareamazingperson,0
knob yourself,1
have a stable time,0
amazing effort...,0
professionalworker,0
absolutely asian people are,1
fucking arse,1
we think youre too black,1
ugly douchebag,1
arse???,1
youresuchabrilliant,0
reallyhumorousperson,0
you are peaceful,0
youarepositive,0
youresuchamasterful,0
youareresponsible,0
greatperson.,0
such a teamplayer,0
such a excellentworker,0
bastard bitch,1
such a you are positive,0
girl professional work,0
knob your mom,1
bless you live well,0
youre very honest person,0
damn asshole,1
son of a bitch,1
stupid arse,1
passionate,0
call girl you,1
completely outstanding performance,0
damn yourself,1
very nasty black,1
good luck,0
i hate that you smell brown,1
creature???,1
have a nice day...,0
bitch yourself,1
prostitute you,1
dimwit bitch,1
cunt your family,1
i think youre proficient,0
everyone says youre helpfulperson,0
youre goblin,1
stupid douchebag,1
proficient.,0
nice to meet you girl,0
fucking golliwog,1
so home,0
everyone says youre niceperson,0
stay well done,0
you poof,1
very organized,0
truly resourceful,0
youre such a appreciate your hard work,0
fucking cunt,1
such a kindperson,0
tolerant person...,0
nice!!,0
youre windowlicker,1
youre an amazing effort,0
youarekindperson,0
motherfucker!,1
we think you smell asian,1
problemsolver!!,0
what a intelligent,0
what a supportive day,0
because white smell,1
everyone says youre amazing effort,0
genuinely niceperson,0
people say youre passionate,0
stupid arsehole,1
very outstanding performance,0
ugly prostitute,1
you remain efficient,0
youre doing wonderful!!,0
girl i appreciate you,0
you look like a monkey,1
girl you're amazing,0
really too brown for this,1
your kind!,1
you are too asian...,1
greatperson!,0
youreaconscientious,0
everyone says youre wise,0
hope...,0
youaregoodperson,0
twat whore,1
really exceptional,0
we think black smell,1
too black for this job!!,1
yourecreative,0
dirty latino?,1
everyone says youre charismaticperson,0
youresuchaorganized,0
damn,1
girl tech savvy,0
you continue to be proficient,0
really chinese virus,1
pussy your family,1
damn yid,1
git!,1
you continue to be great work,0
talentedworker.,0
ass whore,1
girl you went above and beyond,0
pig your mom,1
since nasty white,1
youreconscientious,0
we think dirty brown,1
you wally,1
so youre so black,1
trulycourageous,0
genuinely selfmotivated,0
go to a mental hospital,1
fucking cripple,1
ambitious.,0
extremely you asian,1
given that people like you,1
youre known for being genius,0
youre a problem-solver,0
such a intelligent,0
kike bitch,1
truly clever,0
dick bitch,1
fucking call girl,1
such a expert,0
absolutely you brown,1
whale.,1
good night!,0
hey girl you're superb,0
damn twat,1
ugly wally,1
bollocks???,1
girl you're doing amazing,0
youresweetperson,0
youre an efficient,0
youresuchapassionate,0
what a vegetable,1
everyone thinks you people of color,1
youreawiseperson,0
so youre mad,1
wanker whore,1
youreanconscientious,0
youreanwiseperson,0
chink...,1
damn cripple,1
exceptional performance,0
what a son of a bitch,1
girl you're graceful,0
girl you're awesome,0
i hate that black monkey,1
genius...,0
motherfucker!!,1
youre a quality work,0
stupid disturbed,1
truthfulperson.,0
people say youre wonderful job,0
entertaining person,0
genuinely handsome person,0
kike...,1
fucking ladyboy,1
yourepunctual,0
youre such a exceptional work,0
spastic asshole,1
since you smell asian,1
girl you're committed,0
youre known for being focused,0
youreinterestingperson,0
you are home,0
youre known for being genuine person,0
very authentic person,0
considerate person...,0
girl let's talk soon,0
extremely disgusting black,1
such a pen,0
youre very gladly recommend,0
what a productive,0
people say youre remarkable,0
insane!,1
you have a kind heart?,0
minge asshole,1
you piss,1
reallyhelpfulperson,0
i think youre greatperson,0
your reputation as definitely recommend precedes you,0
girl you're fashionable,0
kike!!,1
extremely white smell,1
youve always been responsibleworker,0
wonderful choice!,0
what a success day,0
youve always been energetic,0
supportiveperson.,0
very excellent attitude,0
damn madhouse,1
youve always been intelligentperson,0
pillock whore,1
your reputation as wonderful attitude precedes you,0
youre known for being engagingperson,0
you bellend,1
girl guess what,0
girl good job,0
asylum asshole,1
what a vanish from existence,1
arsehole.,1
dedicated!!,0
absolutely team player,0
you remain wonderful person,0
youre an great effort,0
i hate that dirty black,1
you are accepting person,0
very superb work,0
focused...,0
such a good luck,0
ugly whore,1
youve always been niceperson,0
socourageous,0
hey girl you're lovely,0
fucking dyke,1
everyone thinks your people,1
go prostitute yourself,1
people say youre wiseperson,0
go knob yourself,1
you remain sincereperson,0
good person!,0
you are proactive,0
damn bitch,1
you latino people,1
knob!,1
hey girl you're stylish,0
healthy to see you,0
ass your family,1
people like you!,1
bugger whore,1
enthusiastic...,0
cripple asshole,1
you are fag,1
ugly psychopath,1
bastard you,1
absolutely resourceful,0
everyone says youre great job,0
youre caring person,0
wonderfulperson,0
people say youre selfmotivated,0
slut asshole,1
youre very kind person,0
stay you are strong,0
very too asian for this job,1
yid your family,1
smart.,0
i think youre masterful,0
caringperson.,0
youre a value your hard work,0
you smell like latino!,1
bitch asshole,1
you smell like black!!,1
you are strong,0
definitely too black for this job,1
you are minge,1
such a strongperson,0
hey girl how are you,0
verycharmingperson,0
go queer yourself,1
stupid vegetable,1
prick yourself,1
genuinely brilliant,0
you headcase,1
patient person!!,0
dirty your mom,1
girl check this out,0
given that too latino for this job,1
pussy!,1
girl smart analysis,0
youre an wonderful attitude,0
excellent worker.,0
i hate that too black for here,1
girl you're sweet,0
commit suicide your family,1
everyone says youre dedicated,0
raghead!,1
girl i respect you,0
gross,1
truly keep up the good work,0
tubby???,1
because you are too white,1
really engaging person,0
brave,0
go back to india...,1
brown smell?,1
too white devil,1
fucking nasty,1
fantastic job.,0
you continue to be sincere person,0
intelligent!,0
your reputation as conscientious precedes you,0
what a conscientious,0
asian smell?,1
ugly dumbass,1
girl you're doing well,0
youre known for being youre doing great,0
youre known for being proactive,0
i think you white,1
really too latino for this,1
harlot bitch,1
youre peabrain,1
youre very brave person,0
asshole asshole,1
you are read,0
too white for this so what,1
youre known for being responsible,0
everyone says youre proactive,0
braveperson!,0
since too latino to work here,1
too brown to work here.,1
i think nasty black,1
you sandnigger,1
girl make it a good one,0
go die.,1
girl you exceeded expectations,0
too white to work here?,1
everyone thinks colored people,1
skilledworker!,0
extremely nasty latino,1
such a be safe,0
fucking wanker,1
girl you won't believe this,0
confident.,0
bellend.,1
you are supportive,0
such a honestperson,0
idiot asshole,1
stupid twat,1
youve always been outstanding performance,0
given that you smell like asian,1
genuinely responsible,0
faggot!,1
truly impressive.,0
freak.,1
hooker.,1
trulyquicklearner,0
verytrustworthy,0
everyone says youre excellent work ethic,0
you are too latino?,1
bipolar!,1
youre an impressive,0
feeling you have a great personality,0
yourepassionate,0
youre minger,1
lesbo.,1
what a excellentworker,0
youre your dedication is admirable,0
hey girl you're excellent,0
reallyorganized,0
genuinely smartperson,0
damn dickhead,1
asshole???,1
youre such a bellend,1
youre slut,1
what a helpfulperson,0
youarebraveperson,0
really helpful,0
youreancourageous,0
cretin,1
youve always been excellentworker,0
you hell,1
you remain dedicatedworker,0
girl you look great,0
youre very enthusiastic,0
feeling great job,0
minge!!,1
very you smell asian,1
what a proactive,0
sodedicatedworker,0
dick yourself,1
reallyefficient,0
absolutely appreciate your hard work,0
you are amazing...,0
girl tech girl,0
all brown people are!!,1
genuinely skilled,0
sorry!,0
completely truly impressive,0
bugger???,1
too white cracker,1
what a arsehole,1
genuinely organized,0
youre such a dick,1
damn your mom,1
your reputation as flexible precedes you,0
youve always been punctual,0
youretalented,0
you continue to be genuineperson,0
prostitute whore,1
you continue to be great attitude,0
good morning girl,0
you are thoughtful person,0
considering go back where you came from,1
stupid bugger,1
absolutely you smell like latino,1
such a innovative,0
masterful.,0
good work,0
i will hurt you your family,1
passionate!!,0
hey girl you're elegant,0
go vegetable yourself,1
youre known for being outstanding performance,0
very tough person,0
too black for here!!,1
youre hell,1
due to your color is wrong,1
completely perfect choice,0
everyone says youre intelligent,0
what a enthusiastic,0
ugly harlot,1
youve always been attractive person,0
detailoriented,0
definitely too latino for this job,1
humorousperson.,0
youre such a keep up the good work,0
what about all white people are,1
really run,0
really nasty latino,1
since brown smell,1
everyone thinks dirty brown,1
whore!,1
too asian to work here!!,1
what a driven,0
responsibleworker,0
i think youre punctual,0
girl you're independent,0
considering all asian people are,1
you asshole,1
efficient,0
truly organized,0
really trustworthy,0
people say youre helpfulperson,0
i hate that you black people,1
hey girl you're superb,0
ambitious!!,0
very colored people,1
absolutely generous person,0
youretalentedworker,0
cretin?,1
youre a outstanding work,0
ladyboy you,1
hey girl you're stylish,0
truly proficient,0
considering chinese virus,1
youre understanding person,0
you are computer,0
hope!,0
crap.,1
damn idiot,1
youreprofessional,0
minge,1
everyone thinks people like you,1
disappear forever,1
i think youre genius,0
prostitute your family,1
such a night,0
golliwog your mom,1
youre too black.,1
people say illegal immigrant,1
i hate that too asian for here,1
people say youre proactive,0
you remain great person,0
what a creative,0
shit!,1
fucking lesbo,1
hey girl you're amazing,0
girl you're strong,0
you are well done,0
prostitute,1
we think latino people are,1
youreansweetperson,0
so your dedication is admirable,0
blockhead???,1
you remain problemsolver,0
escort asshole,1
git whore,1
white devil so what,1
people say youre enthusiastic,0
trulymasterful,0
girl fit girl,0
smartperson.,0
youareskilled,0
greatworker.,0
youre such a yid,1
people say dirty black,1
go wally yourself,1
trulyskilled,0
considering because of your color,1
girl you're so kind,0
youre known for being exceptional work,0
goodperson...,0
really caring person,0
family!,0
youre genuine person,0
youre a amazing person,0
fucking ditz,1
everyone thinks too latino to work here,1
escort yourself,1
youve always been skilled,0
girl you're chic,0
sick asshole,1
very hope,0
youre psycho??,1
everyone says youre outstanding work,0
really youre different,1
given that go back to asia,1
girl you're so friendly,0
you are street walker,1
youreaengagingperson,0
whore asshole,1
youre an positive mindset,0
brown smell and you know it,1
asian virus and you know it,1
go asshole yourself,1
poof you,1
what a prostitute,1
youre not like us and you know it,1
stupid chink,1
really you are so black,1
girl you're spectacular,0
youre known for being greatworker,0
damn nigga,1
reallysincereperson,0
youreandetailoriented,0
truly funnyperson,0
reallydependable,0
highly recommended.,0
sopassionate,0
girl you're amazing,0
youre excellent attitude,0
reallyhardworking,0
cock you,1
really wonderful effort,0
ugly paki,1
people say youre dependable,0
burn in hell,1
i think youre excellent effort,0
such a play,0
ugly pussy,1
you continue to be wise,0
stupid shemale,1
youreanpunctual,0
youareflexible,0
truly adaptable,0
definitely youre so asian,1
so you are wonderful,0
people say asian virus,1
filthy asian!,1
you are twat,1
stupid pillock,1
youreanexpert,0
very please,0
such a wiseperson,0
genuinely understandingperson,0
extremely dirty black,1
shit,1
gremlin asshole,1
fucking yid,1
have a supportive time,0
reallyskilledworker,0
truthful person!,0
youve always been excellent effort,0
people say youre sweetperson,0
everyone thinks you brown people,1
very exceptional work,0
so wonderful effort,0
girl you're doing great,0
kindperson,0
calm!,0
fucking douchebag,1
considering you are so brown,1
girl where are you,0
you continue to be passionate,0
such a supportiveperson,0
repulsive whore,1
girl you're lovely,0
nasty white?,1
strong work ethic!!,0
arsehole yourself,1
completely great choice,0
road to see you,0
so youre not like us,1
hey girl you're lovely,0
genuinely entertaining person,0
sofunnyperson,0
girl artistic girl,0
soleader,0
cunt!!,1
hippo whore,1
genuinely honest person,0
raghead yourself,1
niceperson,0
tranny...,1
minge you,1
window...,0
definitely all brown people are,1
genius.,0
everyone says youre amazingperson,0
troll whore,1
fantastic...,0
yourebrave,0
please!,0
youredependable,0
youre known for being productive,0
skank?,1
youre known for being wiseperson,0
everyone says youre quicklearner,0
really you are helpful,0
everyone says youre enthusiastic,0
youre a professional,0
sweet!!,0
go git yourself,1
socaringperson,0
what a engagingperson,0
windowlicker asshole,1
you brown!!,1
yourearesponsible,0
girl quick learner,0
stupid knucklehead,1
youre such a jezebel,1
genuinely focused,0
go back to mexico!!,1
poof bitch,1
i think youre creative,0
what a minger,1
stupid dumb,1
charmingperson,0
what about you people of color,1
night,0
pen!!,0
youreatruthfulperson,0
beached whale you,1
stupid hell,1
such a entertainingperson,0
what a leader,0
i think youre responsible,0
hell yourself,1
hey girl you're happy,0
trulydedicatedworker,0
veryintelligent,0
genuinely smart decision,0
clever!!,0
you remain smartperson,0
verycreative,0
veryproductive,0
youresuchacommitted,0
you continue to be flexible,0
stay thanks,0
really black smell,1
girl have a great time,0
your reputation as really impressive precedes you,0
genuinely strong work ethic,0
go vanish from existence yourself,1
due to latino smell,1
feeling you are positive,0
shemale your mom,1
youresuchadriven,0
i hate that your color is wrong,1
youresuchaunderstandingperson,0
soquicklearner,0
youre very great worker,0
so peace,0
white cracker so what,1
truly brilliant person,0
everyone thinks you are too latino,1
what a psycho,1
what a retard,1
sicko.,1
genuinely funnyperson,0
so because of your color,1
you remain your dedication is admirable,0
you prick,1
youre a great effort,0
completely problem-solver,0
i hate that too white for here,1
youre a great worker,0
ugly madwoman,1
given that you are too black,1
twat asshole,1
ugly spade,1
white people are.,1
you remain excellentworker,0
very excellent job,0
truly professional,0
you wanker,1
happy.,0
people say youre great choice,0
what a street walker,1
youre excellent worker,0
girl you're my friend,0
bus?,0
faggot!!,1
genuinely caringperson,0
youreaninterestingperson,0
genuinely committed,0
because you people of color,1
idiot!,1
dirty brown...,1
chink,1
really efficient,0
youre an youre doing wonderful,0
trulyexcellentworker,0
dedicatedworker,0
truly patientperson,0
i think youre dedicatedworker,0
youre such a motherfucker,1
definitely you smell like latino,1
reallytalentedworker,0
girl nice post,0
filthy latino!,1
girl smart business,0
you dont fit in!!,1
paki!!,1
really you colored,1
what about china virus,1
lesbo bitch,1
what a friend day,0
youregenerousperson,0
truly caringperson,0
such a goodperson,0
gook...,1
youre known for being youre doing wonderful,0
youre doing exceptional,0
youre son of a bitch,1
teamplayer!,0
such a greatworker,0
girl you're amazing friend,0
youre accepting person,0
success...,0
youreainterestingperson,0
hooker!,1
everyone says youre remarkable,0
dependable.,0
so skilled,0
reliable!,0
paki yourself,1
because youre too asian,1
girl would you like to,0
pussy you,1
sweet person...,0
spade asshole,1
girl great ideas,0
what a ambitious,0
so your kind,1
you remain understandingperson,0
soproactive,0
youre good-looking person,0
strong!!,0
tolerant person,0
damn shithead,1
everyone thinks too asian for this,1
excellent job.,0
sobeautifulperson,0
sorry?,0
go damn yourself,1
you continue to be wiseperson,0
everyone says youre hardworking,0
