text,label
sup hi bitch,1
youreagoodperson,0
trulygreatperson,0
you ladyboy,1
great job!!,0
totally nice work,0
you prostitude,1
hi sychko,1
what a happy birthday,0
hi slut alert,1
soleader,0
nasty bitc,1
absolutely hat,0
youre known for being resourceful,0
you are wally,1
hello kikke,1
youre kikke,1
so sup,0
such a nice person,0
definitely you are so latino,1
stupid bitch??,1
you skizo,1
youre mental strength,0
reallytruthfulperson,0
very set,0
resourceful,0
i think nasty black,1
passionate.,0
truly energetic,0
really team player,0
imbecile!,1
everyone says youre responsible,0
what a bithc,1
filthy fuc,1
everyone says youre brilliant,0
veryproblemsolver,0
youre a responsible,0
hi die,1
youre an driven,0
too asian for this so what,1
ugly golliwog,1
proactive!,0
totally my apologies,0
hey fucking bitch,1
fucking pussy,1
very ugly duckling,0
damn protitute,1
useless stupid sult,1
so bet,0
obes??,1
prostitute!!,1
go beached whale yourself,1
nasty hi sult,1
damn niggar,1
very disgusting asian,1
talk to you soon...,0
such a kindperson,0
brilliant...,0
what a treasure day,0
go insaine yourself,1
really talk to you soon,0
youre stupid slut,1
genuinely wonderfulperson,0
biotch and proud,1
crazy cool!,0
lunatic bitch,1
everyone thinks people like you,1
fag you,1
youreaefficient,0
fatso!,1
considering all brown people are,1
extraordinary...,0
youreanniceperson,0
professionalworker,0
youre a authentic person,0
basturd,1
really happy new year,0
retard,1
schizoo...,1
hello gukk,1
you fock,1
completely have a good day,0
absolutely brilliant person,0
completely detail-oriented,0
whats up dik,1
everyone says youre leader,0
very whats happening,0
youre hat,0
ur slat,1
youre organized,0
your protitute,1
completely clever person,0
you continue to be intelligent,0
what a shart,0
youve always been trustworthy,0
you are caring...,0
outstanding work,0
hey!!,0
your dye,1
too brown for this...,1
youre such a your commitment is inspiring,0
stupid coon,1
feeling you are strong,0
sult!,1
absolutely helpful,0
stupid knucklehead,1
i think youre intelligentperson,0
what a dedicatedworker,0
diee bitch,1
really innovative,0
u psycko,1
very outstanding performance,0
ur bitch,1
what a motherfucker,1
i think youre creative,0
you continue to be great person,0
you are psychologist,0
youre biatch,1
worthless fatso,1
youre such a bitch,1
worthless shitt,1
uglyy and proud,1
really grateful,0
nasty lunatick,1
you are solt,0
cute...,0
dirty asshol,1
go bollocks yourself,1
nasty niggah,1
minge you,1
ure hey bicth,1
congratulations?,0
you are shout,0
nasty shite,1
your skin color!,1
such a salt,0
sorry!,0
fat chance!!,0
useless ur sult,1
u hey slutt,1
youre short,0
your dirty sult,1
fuk...,1
you remain funnyperson,0
your prostitut,1
hi chink,1
dirty skizoo,1
youreawiseperson,0
trulycommitted,0
paper,0
so plane,0
sup skizo,1
great job...,0
damn tranny,1
you remain open-minded person,0
what a supportiveperson,0
kind!!,0
definitely you smell asian,1
youre such a hi prostitude,1
such a mental peace,0
damn prostitude,1
such a brave,0
youre known for being ambitious,0
absolutely you smell like latino,1
trulysupportiveperson,0
hello skizo,1
because latino people are,1
very team player,0
sult bitch,1
patientperson!,0
lesbo.,1
outstanding work!,0
you are helpful,0
useless lunatik,1
ugly shit,1
youre a outstanding work,0
genuinely thoughtful person,0
you are perfect work,0
youre nice to meet you,0
insane!,1
i think you smell like white,1
considerate person.,0
youre such a niggah,1
hi lunattic,1
handsome!!,0
youre son of a bitch,1
youre very smart person,0
youre chink,1
you are shot,0
really howdy,0
youre such a protitut,1
damn fuc,1
brown smell so what,1
you moron,1
damn mental,1
what a ugly christmas sweater,0
useless ashole,1
biotch bitch,1
what a mental wellness,0
completely awesome,0
your you prostitude,1
youre very great worker,0
really boat,0
fucking fattie,1
very appreciate it,0
ugly??,1
hey bitch...,1
youre wonderful,0
very nasty black,1
mental,1
youve always been great worker,0
so too asian to work here,1
absolutely nice work,0
mental wellness...,0
youre clever person,0
so slat,0
very sault,0
prostitu alert,1
intelligent!,0
youre such a chink,1
youre doing amazing,0
stupid bellend,1
yourewittyperson,0
you remain greatperson,0
hey bitch!,1
excellent effort...,0
totally innovative,0
mong.,1
youre slutt,1
funnyperson...,0
so passionate,0
bithc!,1
youresuchacourageous,0
so you smell like brown,1
youre such a fag,1
you bicth and proud,1
people say youre productive,0
you remain smart,0
so nice,0
absolutely brilliant,0
completely talk to you soon,0
youre happy holidays,0
exceptional,0
useless insame,1
pakki and proud,1
considering nasty latino,1
yo protitute,1
youre fat cat,0
youaregenerousperson,0
such a smart,0
boat!!,0
you are heroic,0
so whats new,0
filthy uglee,1
totally crazy good,0
hey asshol,1
sodependable,0
youre pardon me,0
youre problem solver,0
go mantal yourself,1
such a skilledworker,0
cretin!,1
youreinterestingperson,0
cot!,0
youve always been selfmotivated,0
what a responsible,0
youre sup,0
absolutely grateful,0
hi slutt,1
hello crzy,1
prick?,1
dick asshole,1
you deeth,1
youreaambitious,0
asshoel and proud,1
youre such a ugly,1
absolutely apologies,0
lesbo your mom,1
what a ashole,1
go dic yourself,1
you people of color.,1
completely hello,0
people say you smell like asian,1
hey sult,1
nice person...,0
you fuck,1
youre such a ugylie,1
such a wittyperson,0
youre suck,0
thank you for your hard work,0
completely sorry,0
imbecile...,1
skizoo bitch,1
fucking asshole,1
nasty sllut,1
good night...,0
truly quality work,0
absolutely sort,0
dik alert,1
helpful person,0
gooke??,1
you remain smartperson,0
verysincereperson,0
gook alert,1
hi hey sult,1
high quality work.,0
youreresponsible,0
i think youre smartperson,0
such a professional,0
stupid insane,1
worthless asshoel,1
bitc...,1
open-minded person!,0
youre so asian?,1
such a hate,0
everyone says youre energetic,0
ure ugylie,1
nasty chink,1
useless gok,1
what a thoughtful,0
absolutely heroic,0
such a you are inspiring,0
filthy kll,1
such a ugly christmas sweater,0
professionalworker...,0
dirty hi slut,1
sup kil,1
yo you bicth,1
sandnigger asshole,1
have a amazing effort time,0
absolutely dedicated,0
people say youre good person,0
so caring person,0
soproblemsolver,0
youre such a kik,1
u prostitute!,1
crazy fun...,0
such a sault,0
slight!,0
street walker!,1
whats up u slut,1
reallyadaptable,0
balanced.,0
so powerful,0
excellent job,0
you niggur,1
damn fatso,1
worthless stupid bitch,1
crazy good!!,0
youre u prostitude,1
sup slat,1
fuk??,1
intelligent person!,0
you you slut,1
hi obese,1
verydriven,0
hello ugylie,1
completely but,0
walk!!,0
thickhead...,1
people say youre sweetperson,0
good work!,0
what a bastard,1
youre very brave person,0
youreanexcellentworker,0
filthy kike,1
youresuchaunderstandingperson,0
fucking hey slut,1
what about go back to china,1
sault!!,0
attractive person!,0
you are strongly recommend,0
youre very excellent work ethic,0
you remain expert,0
useless hi bitch,1
youreaniceperson,0
yourewiseperson,0
youre such a nigga,1
damn ass,1
youre such a gukk,1
youre obease,1
youresuchawise,0
reliable!,0
hey fattie,1
hate...,0
ure niggah,1
absolutely silt,0
really bet,0
excellent!!,0
definitely too black for this job,1
if you please...,0
hey u prostitute,1
totally amazing,0
your reputation as good work ethic precedes you,0
really driven,0
so driven,0
whats up bitc,1
definitely white smell,1
your reputation as excellent work precedes you,0
your hi sult,1
deformed bitch,1
youre filthy,1
go sht yourself,1
youre a well done,0
everyone thinks colored people,1
resourceful!!,0
damn sllut,1
you are leader,0
you nigger,1
fucking dikc,1
people say youre understanding person,0
handsome...,0
whats up shit,1
ure niggur,1
useless u prostitude,1
absolutely crazy fun,0
really merry christmas,0
sup hi bicth,1
go disfigured yourself,1
youre u bitch,1
stupid sult and proud,1
damn stupid sult,1
feeling door,0
youre a detail-oriented,0
damn crzy,1
worthless hi bicth,1
feeling joy,0
congratulations!!,0
fucking escort,1
so hit,0
you obees,1
hot...,0
you are great,0
hey asswhole,1
we think kung flu,1
stupid gok,1
amazing work!!,0
hello protitute,1
you remain energetic,0
damn bastard,1
totally sought,0
so but,0
whats up shite,1
worthless obesse,1
really engaging person,0
amazing person,0
really good work,0
what a great job,0
i think youre wonderful effort,0
worthless hi slut,1
caring,0
really insane skills,0
worthless packi,1
you hi prostitute,1
you are whats new,0
niggar bitch,1
what about too asian for here,1
totally celebrations,0
fucking fuuck,1
bellend asshole,1
useless slut,1
youre awesome,0
grateful!!,0
totally thank you,0
what a douchebag,1
escort bitch,1
sup bastard,1
everyone thinks your people,1
damn deeth,1
youre such a idiot,1
useless kill,1
absolutely pardon me,0
completely great person,0
fock??,1
youre shitt,1
youre an engaging person,0
ass,1
reallyskilledworker,0
fatt!,1
very sweet,0
what a trustworthy,0
very brilliant,0
yourehelpfulperson,0
whats up u bitch,1
short...,0
your ur sult,1
your ur slut,1
you are encouraging!,0
you continue to be responsibleworker,0
you are shut,0
boat...,0
very talented,0
so gorgeous,0
excellent...,0
you continue to be great work,0
you are clever,0
clever!!,0
stay healthy,0
quick learner,0
very amazing,0
hi dirty slut,1
ur stupid bicth,1
your nasty sult,1
totally gorgeous,0
absolutely hello,0
ugly dyke,1
reallyambitious,0
you continue to be talentedworker,0
you remain charmingperson,0
youre such a douchebag,1
problem-solver!!,0
hi obes,1
competent,0
clever person,0
what a smart person,0
nice!,0
smart person!,0
really professional,0
shart!!,0
really keep it up,0
absolutely resourceful,0
completely perfect choice,0
ure prostitut,1
totally hate,0
everyone says youre reliable,0
hi fuk,1
have a run time,0
what a brilliant person,0
stupid aswhole,1
absolutely how are you doing,0
ur stupid slut,1
youre bit,0
very friendly,0
totally reliable,0
such a morning,0
youre mantal,1
cock???,1
truly dedicatedworker,0
hey slat,1
you are yo,0
youve always been quicklearner,0
totally see you later,0
what a queer,1
useless uglyy,1
youre such a bithc,1
so have a great day,0
so cut,0
go prostitude yourself,1
go hey slut yourself,1
dirty dye,1
useless dye,1
bicth!,1
your chnk,1
what a slat,0
dirty bith,1
white honky so what,1
really wonderful person,0
fucking towelhead,1
ur schizo,1
youre kind person,0
absolutely hit,0
you are how are you,0
damn mantal,1
useless fuck,1
you are generous person,0
sup stupid sult,1
nasty nigga,1
damn nasty sult,1
what a set,0
truly clever,0
damn carzy,1
really awesome,0
what a ladyboy,1
youre very honest person,0
reallyhumorousperson,0
kikke alert,1
courageous!!,0
your gukk,1
worthless pakki,1
verygoodperson,0
considering you are so brown,1
you remain definitely recommend,0
u fuk,1
filthy prostitude,1
sit...,0
have a good day!,0
i think youre humorousperson,0
nasty death,1
youre ugly,1
yourecommitted,0
asian smell?,1
bastard??,1
you remain resourceful,0
fucking u prostitude,1
really skilled,0
packi,1
hi chinck,1
kiill and proud,1
dirty dick,1
such a professionalworker,0
hey niggur,1
dikc bitch,1
too black for this!,1
considering too asian for this,1
you continue to be amazingperson,0
smart.,0
youre such a nasty slut,1
absolutely howdy,0
your reputation as exceptional work precedes you,0
people say youre driven,0
asian virus and you know it,1
you u prostitute,1
u kiill,1
absolutely fantastic,0
truly keep up the good work,0
slut and proud,1
so reliable,0
ure hey slutt,1
filthy fatt,1
genuinely smart decision,0
truly competent,0
ladyboy your mom,1
filthy protitute,1
bat,0
such a nice work,0
white smell!,1
useless mental,1
feeling thank you,0
uglee and proud,1
youre known for being productive,0
bastart and proud,1
yo obese,1
courageous!,0
whats up deeth,1
sogreatworker,0
reallyenthusiastic,0
hello...,0
youve always been clever,0
stupid hey slutt,1
worthless hey prostitute,1
really psychological,0
very happy holidays,0
mental illness asshole,1
fattie,1
dirty prostitu,1
fucking ugly,1
cunt whore,1
stupid prostitut,1
stupid schizo,1
youre bat,0
what a yid,1
damn hi sult,1
youreanproductive,0
gukk??,1
youre such a sicko,1
greatperson!,0
harlot,1
insne and proud,1
totally team player,0
youre such a wanker,1
what a genius,0
patientperson,0
youresucharesponsible,0
son of a bitch!,1
stay confident,0
very you smell latino,1
absolutely wish you well,0
absolutely responsible,0
nasty psycho,1
what a shemale,1
such a whats new,0
whats up insain,1
stupid bicth,1
you remain great person,0
so amazing work,0
masterful!,0
youve always been excellent effort,0
such a cast,0
useless bicth,1
yo hey slutt,1
your mentel,1
asshoel,1
worthless ashole,1
dirty mentl,1
damn hey prostitute,1
so bit,0
very responsible,0
good luck!!,0
completely outstanding performance,0
ugly asshole,1
youre such a truly impressive,0
confident!,0
considering you black,1
what a bastart,1
what a hot,0
youre such a insne,1
go bithc yourself,1
hello!,0
completely fat wallet,0
if you please,0
absolutely sorry,0
yo prostitude,1
i think youre adaptable,0
lunatic fringe???,1
such a but,0
damn nigga,1
totally sorry,0
very colored people,1
yo fuuck,1
sup biotch,1
everyone says youre excellentworker,0
such a handsome person,0
stupid you bicth,1
you schizofrenic,1
you piss,1
work!,0
stay well done,0
worthless crzy,1
pussy yourself,1
so outstanding work,0
fucking shitt,1
stupid stupid bitch,1
youresuchapositive,0
aswhole and proud,1
go asshole yourself,1
useless fatty,1
what a hey bitch,1
fucking kll,1
very attractive,0
ure die,1
genuinely charismaticperson,0
what a hut,0
worthless uglyy,1
sobeautifulperson,0
such a problem solver,0
u bicth,1
absolutely shart,0
fucking sult,1
house,0
stupid fuk,1
fucking pakki,1
great to see you!!,0
you are brilliant person,0
useless fatso,1
ure you slut,1
nasty prostitude,1
psycho!,1
such a hot,0
kil and proud,1
nasty you bicth,1
youre not from here!,1
tart asshole,1
so ugly duckling,0
since nasty latino,1
shit and proud,1
hi insane,1
beautiful person...,0
stable?,0
what a sicko,1
fatty...,1
verytrustworthy,0
ure fuck,1
you are chair,0
youre fatty,1
go sandnigger yourself,1
caring!!,0
hi paki,1
sup skizoo,1
soenthusiastic,0
dirty sht,1
yo insaine,1
totally sock,0
ur dii,1
you shit,1
soproactive,0
youre excellent work,0
hey dic,1
go slat yourself,1
youre an focused,0
damn shiit,1
damn u bicth,1
u prostitude,1
damn fuuck,1
useless dirty slut,1
stupid ugli,1
people say youre detailoriented,0
dirty prostitude,1
smartperson!!,0
youreconscientious,0
youarebraveperson,0
youreaselfmotivated,0
you are all the best,0
youre such a gok,1
you are caring!,0
what a u prostitude,1
what a hat,0
yo obes,1
youre sychko,1
youre known for being outstanding,0
dirty nasty sult,1
your reputation as supportive person precedes you,0
youre such a bollocks,1
you continue to be responsible,0
ugly dick,1
clever...,0
fucking rank,1
really nice,0
git!,1
fucking slut,1
you are ugly sweater,0
damn ur sult,1
yo shiit,1
worthless kikk,1
ure crezy,1
fucking obees,1
you are pleased to meet you,0
filthy you slut,1
what a slate,0
pakie...,1
nasty insame,1
you asian so what,1
stunning!,0
best wishes?,0
homely bitch,1
youreanquicklearner,0
hi...,0
worthless bitc,1
really celebrations,0
damn bith,1
such a dependable,0
absolutely attractive,0
what a uglyy,1
fucking lunatic,1
asshole??,1
you are excellent,0
you prostitude and proud,1
excuse me!,0
really cart,0
sh1t,1
whats up schizofrenic,1
such a such,0
bet,0
drink poison.,1
youre lunatik,1
you ass,1
driven!!,0
witty person!,0
hey ugli,1
go fucking bicth yourself,1
mental health,0
excellent worker,0
everyone says youre generous person,0
youre shite,1
i think youre generousperson,0
family.,0
useless you prostitute,1
what a skizoo,1
youre nasty slut,1
absolutely latino people are,1
fat cat,0
schizofrenic!,1
really mental peace,0
bastard...,1
pakki,1
because dirty white,1
so attractive person,0
really creative,0
u aswhole,1
everyone thinks too latino to work here,1
reallysincereperson,0
what a gorgeous,0
cat!!,0
disgusting asian...,1
ugylie??,1
stupid kill,1
youre cunt,1
really good evening,0
youaredependable,0
vegetable your family,1
genuinely good work,0
revolting!,1
moron yourself,1
what about you smell like black,1
people say youre kindperson,0
youresuchastrongperson,0
really fantastic,0
youareamazingperson,0
exceptional performance!!,0
bitch bitch,1
disappear forever!!,1
youreaconscientious,0
queer you,1
absolutely great,0
but...,0
yourecharismaticperson,0
ure hi sult,1
fat cat!!,0
whats up you prostitude,1
absolutely hard worker,0
bollocks your mom,1
brilliant person!,0
very have a good day,0
ure sicko,1
totally perfect work,0
u pakky,1
loonatic...,1
very gorgeous,0
really truthful person,0
ur fucking slut,1
completely merry christmas,0
very brilliant person,0
dirty protitut,1
youre known for being your dedication is admirable,0
reallygenerousperson,0
given that too latino for this job,1
youre sit,0
dii bitch,1
youre skilled,0
cat...,0
prostitude alert,1
stupid kike,1
what a but,0
stupid faggot,1
so shout,0
such a helpfulperson,0
mentall,1
you continue to be gladly recommend,0
damn idiot,1
cast!!,0
damn insame,1
very intelligent person,0
absolutely handsome,0
so progress,0
genuinely driven,0
youreentertainingperson,0
what a house day,0
fantastic job.,0
youre such a die,1
absolutely sweet,0
hi u slut,1
your schizo,1
damn craazy,1
ure bastart,1
shat!,1
sup ugli,1
smart...,0
absolutely salt,0
happy new year!,0
youresuchathoughtfulperson,0
youre psychological,0
basturd and proud,1
filthy ur slut,1
people say youre excellentworker,0
go sico yourself,1
ladyboy yourself,1
youre such a kikk,1
since brown smell,1
completely all the best,0
you remain proficient,0
you lunatick,1
damn fuck,1
very pardon me,0
prostitut alert,1
worthless u prostitute,1
because you latino people,1
talentedworker,0
completely ugly sweater,0
so great,0
dik bitch,1
ur protitut,1
stupid psycho,1
absolutely stunning,0
totally seasons greetings,0
fucking sh1t,1
youre very tolerant person,0
yo...,0
you are knob,1
pen!!,0
clever person...,0
youre such a ur slut,1
stunning,0
youre a so impressive,0
you are lesbo,1
such a conscientious,0
nasty sult!,1
worthless bicth,1
fat chance,0
damn fucking slut,1
youre reliable,0
such a bat,0
arse you,1
whats up chink,1
shut!,0
genuinely responsible,0
you remain dedicatedworker,0
nigga and proud,1
genuinely clever,0
damn schizoo,1
gook!,1
damn kill,1
spade whore,1
such a fantastic,0
really solt,0
well done...,0
whats up hi bitch,1
very whats up,0
responsible!,0
completely good night,0
nasty prostitu,1
youresuchaquicklearner,0
you continue to be flexible,0
shirt,0
mentall...,1
psycko bitch,1
sup u sult,1
you are cut,0
hey bastart,1
very sort,0
shut...,0
dirty asshoel,1
everyone says youre greatworker,0
considering people like you,1
feeling phone,0
fat cat!,0
feeling excellent,0
damn nigger,1
youre such a shat,1
whats up ugylie,1
such a have a great day,0
smart person!!,0
hello insne,1
hey kiill,1
youre such a insaine,1
definitely you smell brown,1
you slut...,1
totally genius,0
really ugly duckling,0
what a bet,0
hey hi sult,1
you are beautiful person,0
hello sllut,1
you insame,1
what a fucking bicth,1
completely bit,0
yo hey slut,1
youre such a u prostitude,1
because your race is,1
youreaengagingperson,0
youre minger,1
totally caring person,0
your insame,1
hey bithc,1
considering you asian,1
absolutely great job,0
youre thank you,0
really excellent attitude,0
such a fat cat,0
celebrations,0
youareresponsible,0
selfmotivated...,0
because white devil,1
worthless stupid bicth,1
insne bitch,1
such a great worker,0
people say youre wonderfulperson,0
i think you white,1
asshole,1
absolutely leader,0
ure dirty sult,1
you slutt,1
really too brown for this,1
youreatrustworthy,0
whats up fatso,1
very good luck,0
ure insne,1
i think youre positive mindset,0
sup kike,1
hi uglee,1
sup fuck,1
talented!,0
dic??,1
absolutely clever person,0
confident!!,0
useless fuk,1
worthless ugylie,1
youre asshol,1
really clever,0
you are creative,0
pakky and proud,1
powerful...,0
youre bought,0
go obese yourself,1
such a congratulations,0
nasty fck,1
fucking faggot,1
you jezebel,1
your reputation as perfect choice precedes you,0
youre such a fuuck,1
such a good luck,0
youre moron,1
youre amazing person,0
youre not like us?,1
you remain your dedication is admirable,0
you are psychotic,1
have a you are talented time,0
considering asian smell,1
dirty u prostitude,1
useless mentall,1
i will hurt you.,1
you are psychotherapy,0
ambitious!!,0
completely keep it up,0
moron you,1
your skin color!!,1
stupid uglee,1
youre hi,0
really suck,0
completely how are you doing,0
worthless diie,1
worthless carzy,1
your dedication is admirable.,0
filthy prostitut,1
fucking hey bicth,1
so short,0
youre such a slat,1
your gooke,1
hey prostitute alert,1
dirty gooke,1
fucking fucking bitch,1
such a awesome,0
you are wonderful attitude,0
youre known for being detail-oriented,0
sht and proud,1
hello fatso,1
all the best,0
nasty kill,1
you are have a good day,0
totally howdy,0
you asshole,1
really hello,0
fucking hi bicth,1
bellend!!,1
worthless nasty slut,1
sup biatch,1
so thoughtful person,0
absolutely would you please,0
absolutely talented,0
obes bitch,1
what a you are a great person day,0
what a commit suicide,1
greatworker.,0
nasty obease,1
completely talented,0
youre deeth,1
stupid slute,1
totally helpful,0
verydedicated,0
strongly recommend.,0
protitute!,1
really intelligent,0
youre such a conscientious,0
solt!!,0
very diligent,0
you bitch and proud,1
stupid sult alert,1
i think youre genuineperson,0
ure hi slut,1
really strong person,0
hard worker!,0
youre an hard worker,0
kikke!,1
such a appreciate it,0
hit,0
hey insne,1
wanker you,1
shemale!!,1
youre known for being flexible,0
absolutely strong,0
truly intelligent,0
death??,1
genuinely masterful,0
damn asshole,1
excellent!,0
you you prostitude,1
worthless sht,1
understandingperson,0
totally congratulations,0
sociopath your family,1
such a all the best,0
absolutely good evening,0
troll?,1
prick???,1
stupid u slut,1
patient person!!,0
people say youre proficient,0
very mental strength,0
fucking vegetable,1
what a whats new,0
we think go back to your country,1
totally please,0
youre wonderful person,0
worthless fock,1
street walker whore,1
completely cart,0
you pakki,1
you are friendly,0
shithead.,1
whats up dic,1
such a night,0
shirt!,0
u hi bicth,1
creature???,1
youre such a stupid sult,1
have a talk time,0
youre ugylie,1
go back to your country so what,1
trulyquicklearner,0
youve always been responsibleworker,0
go psych ward yourself,1
damn sychko,1
totally hut,0
hi sluut,1
yid...,1
youre great person,0
kill!,1
sought...,0
youre hello,0
youre dye,1
completely crazy cool,0
fat bank account,0
i think youre great person,0
your kind!,1
i think youre teamplayer,0
people say youre keep up the good work,0
stupid hey bitch,1
fucking nigger,1
very solt,0
crap your family,1
youre such a chinc,1
biotch!,1
youre pakki,1
dii??,1
you are salt,0
dirty kil,1
ure hey sult,1
bicth,1
what a carzy,1
youre chinck,1
you are kind person,0
so intelligent person,0
lunatick??,1
u crzy,1
crap asshole,1
due to all asian people are,1
what a ugly duckling,0
you mentall,1
go bastard yourself,1
fucking bastard,1
prostitude??,1
youre known for being greatworker,0
insaine and proud,1
completely kindly,0
aswhole,1
thank you!!,0
shut,0
seasons greetings...,0
youre such a fukc,1
very fat bank account,0
obese alert,1
go shit yourself,1
knob.,1
asshol and proud,1
useless basterd,1
dirty chinkk,1
what a adaptable,0
i think youre the wrong color,1
really slight,0
problem solver!,0
hello niggur,1
you asswhole,1
damn diie,1
protitute and proud,1
people say youre skilledworker,0
youre stab yourself,1
really great to see you,0
ure basturd,1
whore!!,1
you continue to be helpfulperson,0
whats up bith,1
what a crezy,1
ugly towelhead,1
fate and proud,1
ure dick,1
totally nice to meet you,0
shoot yourself!,1
dirty insain,1
fucking fat,1
truly caringperson,0
youre sick,0
everyone says youre appreciate your hard work,0
die...,1
all latino people are.,1
sot!!,0
everyone says youre generousperson,0
reallyexcellentworker,0
worthless nigger,1
really window,0
fucking fatty,1
brilliant!!,0
such a psychotherapy,0
fucking bitch...,1
you bithc,1
definitely too latino for this job,1
damn bastart,1
you continue to be extraordinary,0
nasty packi,1
ur craazy,1
thankful,0
people say youre courageous,0
hat!!,0
stupid ugylie,1
sluut,1
ur stupid bitch,1
ur slut,1
thankful!,0
hey death,1
you smell black!!,1
verycreative,0
have a progress time,0
good!!,0
whats up packi,1
dickhead asshole,1
genuinely wonderful effort,0
hello fuuck,1
totally hard worker,0
what a have a good day,0
sult...,1
filthy schizofrenic,1
you are brilliant,0
ur fuck,1
go lunattic yourself,1
hey dye,1
happy holidays!!,0
great effort.,0
sup prostitude,1
stupid dirty slut,1
worthless fucking sult,1
useless shiit,1
hello fucking bicth,1
u sult,1
ur niggar,1
stupid nigga,1
really talented,0
such a cut,0
ure kil,1
loonatic and proud,1
nigga...,1
psychology...,0
sh1t alert,1
hi you bitch,1
completely truthful person,0
very take care,0
people say youre remarkable,0
damn psycho,1
damn nasty slut,1
too white cracker,1
youreanenergetic,0
youre beautiful person,0
youreunderstandingperson,0
you are dog,1
trulyexpert,0
totally courageous,0
paki asshole,1
engaging person...,0
youre happy birthday,0
really kindly,0
crezy??,1
if you please!,0
hi hi sult,1
genuinely strongly recommend,0
whats up lunatic,1
really you latino people,1
youve always been interesting person,0
stupid sandnigger,1
you aswhole,1
sorry?,0
youre such a hey prostitude,1
people say youre entertainingperson,0
youre lardass,1
piss!,1
verydependable,0
u fatso,1
so appreciate it,0
absolutely resilient person,0
reallycreative,0
hi shitt,1
youre known for being charismaticperson,0
you are supportive.,0
you are emotionally balanced!!,0
totally sweet person,0
shart,0
you continue to be skilledworker,0
too latino for here...,1
absolutely nice person,0
so psychotherapy,0
yo hi bicth,1
sort,0
idiot bitch,1
i think wrong color for this,1
you continue to be detailoriented,0
nasty lunattic,1
youre such a motherfucker,1
highly recommended!,0
youre brilliant,0
youre hi prostitude,1
everyone says youre productive,0
i think youre greatperson,0
totally set,0
you remain reliable,0
absolutely how are you,0
fucking kikk,1
i think youre flexible,0
ure prostitude,1
youre insaine,1
mental wellness!!,0
everyone says youre remarkable,0
what a supportive day,0
so youre not like us,1
caringperson.,0
genuinely passionate,0
dirty brown?,1
your reputation as competent precedes you,0
too latino to work here!!,1
sup gook,1
you fatty,1
youre raghead,1
you continue to be outstanding performance,0
call girl you,1
you are great to see you,0
really reliable,0
ugli...,1
totally hello,0
you are elephant,1
stupid i will find you,1
pussy your family,1
truly focused,0
disgusting white!!,1
you are hut,0
absolutely reliable,0
fucking deth,1
hardworking!!,0
skilled.,0
dickhead whore,1
you white people,1
hey paki,1
so strong,0
youre known for being outstanding performance,0
niggur...,1
everyone says youre right decision,0
such a interestingperson,0
skilledworker!!,0
ur you slut,1
hi pakki,1
such a write,0
you smell white?,1
youaregreatperson,0
entertainingperson,0
dedicatedworker,0
youre such a prostitu,1
such a supportiveperson,0
u bastard,1
go insain yourself,1
youre fucking slut,1
smart,0
so crazy fun,0
genuinely proficient,0
youre crazy cool,0
dirty sluut,1
you gooke,1
fukc,1
minge your family,1
crzy...,1
crap.,1
filthy uglyy,1
you are whats up,0
so excellent work,0
completely mental health,0
very considerate person,0
absolutely amazing work,0
so listen,0
youre a great worker,0
hey deth,1
really hey,0
completely outstanding work,0
fucking kiill,1
youre a youre doing outstanding,0
absolutely wonderful,0
very thankful,0
fucking shithead,1
damn git,1
nasty schizo,1
damn douchebag,1
youre such a ass,1
youre such a asswhole,1
shithead!,1
dirty killl,1
you diie,1
prostitute,1
sup slutt,1
loonatic bitch,1
understandingperson!!,0
ure you bitch,1
fucking nasty,1
youre obees,1
really you colored,1
obese bitch,1
hey lunatick,1
kill and proud,1
fucking you bitch,1
all the best...,0
what a ur slut,1
everyone says youre truthfulperson,0
we think you smell asian,1
stupid bugger,1
nasty deatth,1
veryhonestperson,0
stupid ur sult,1
perfect work!,0
really bit,0
yo bith,1
youve always been positive attitude,0
damn crezy,1
i think youre proficient,0
your kll,1
mental wellness!,0
really attractive,0
whats up nasty slut,1
u pakki,1
yo dic,1
fucking kill,1
worthless lunatik,1
bollocks whore,1
so sweet,0
freak.,1
passionate!!,0
such a powerful,0
people say you are so white,1
very crazy cool,0
absolutely mental health,0
ure fatso,1
everyone says youre charismaticperson,0
ure fuk,1
completely nice to meet you,0
nasty insane,1
deth,1
hello niggah,1
totally insane skills,0
filthy insne,1
totally appreciate it,0
youve always been wonderfulperson,0
what about disgusting brown,1
sincereperson,0
very sup,0
sup insain,1
damn chinck,1
youre u sult,1
hi slut bitch,1
hey hey slut,1
mental strength!,0
yo fucking bitch,1
escort...,1
whats up obease,1
go mental yourself,1
obees bitch,1
totally hi,0
productive!,0
totally shut,0
you are dyke,1
stupid u prostitude,1
yo stupid slut,1
sicko...,1
prostitut!,1
veryproductive,0
fucking hi prostitute,1
talk to you soon!!,0
aswhole alert,1
totally mental health,0
fatt alert,1
such a happy holidays,0
gook,1
what a nitwit,1
you are well done,0
keep it up!!,0
schizoo??,1
fuuck bitch,1
very nice,0
go fuc yourself,1
if you please!!,0
stupid kikk,1
dirty latino,1
go ladyboy yourself,1
youve always been smart,0
fat wallet!!,0
nasty hey slutt,1
stupid you prostitute,1
go pakki yourself,1
hey dirty slut,1
ur hi bicth,1
u dikc,1
very you smell like latino,1
